U965_HCC1806	U965_MCF10A	U965_MCF7	U965_MDA231	U965_T47D	con_HCC1806	con_MCF10A	con_MCF7	con_MDA231	con_T47D	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	Normal_vs_Luminal_logFC	Normal_vs_Luminal_AveExpr	Normal_vs_Luminal_t	Normal_vs_Luminal_P.Value	Normal_vs_Luminal_adj.P.Val	Normal_vs_Luminal_B	Normal_vs_Luminal_-log(P.Value)	Normal_vs_Luminal_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	Normal_vs_Luminal_Valid	Normal_vs_Luminal_Significant
#!{Type}E	E	E	E	E	E	E	E	E	E	C	C	N	N	N	N	N	N	N	N	N	N	T	T	T	T	T	T	T	T
#!{C:Subtype}Basal	Normal	Luminal	Basal	Luminal	Basal	Normal	Luminal	Basal	Luminal																				
23.25780487060547	21.5648193359375	22.86527442932129	20.969205856323242	21.454648971557617	22.78136444091797	21.41013526916504	22.54155731201172	21.46428680419922	21.622257232666016	Homo sapiens	1:Experimental evidence at protein level	835	0	0.901227526689539	21.9918795734864	1.30964248170818	0.214934348137509	0.457113895334702	-5.3611411672981	0.667694175413261	0.339975576839167	sp|Q13263|TIF1B_HUMAN	Q13263	TIF1B_HUMAN	TRIM28	Transcription intermediary factor 1-beta		+	
21.277177810668945	23.664682388305664	22.494348526000977	22.9115047454834	22.72061538696289	20.193408966064453	22.825958251953125	21.159669876098633	21.3078670501709	25.11575698852539	Homo sapiens	1:Experimental evidence at protein level	466	0	-0.07989831630832	22.3758846182747	-0.0732907631395636	0.942787117194532	0.978855173322908	-6.18872293401838	0.0255863605659917	0.00928155955484325	sp|Q13283|G3BP1_HUMAN	Q13283	G3BP1_HUMAN	G3BP1	Ras GTPase-activating protein-binding protein 1		+	
17.533939361572266	21.035701751708984	19.044052124023438	20.400287628173828	20.2451171875	18.786998748779297	18.810379028320312	19.115312576293945	18.832157135009766	19.014150619506836	Homo sapiens	1:Experimental evidence at protein level	644	5	-0.330796274987645	19.2876386857987	-0.361288895391111	0.724189811999597	0.868019435058118	-6.12407403817637	0.14014758918965	0.0614705508096796	sp|Q13310|PABP4_HUMAN	Q13310	PABP4_HUMAN	PABPC4	Polyadenylate-binding protein 4		+	
19.522417068481445	18.441579818725586	20.048574447631836	18.75139617919922	19.549299240112305	17.818016052246094	19.664730072021484	20.560489654541016	19.082977294921875	20.65462875366211	Homo sapiens	1:Experimental evidence at protein level	715	6	1.40040932741548	19.4119991655218	2.19643789883864	0.0485331577950478	0.180209184271776	-4.10214774085219	1.31396145052795	0.744223079189862	sp|Q13330|MTA1_HUMAN	Q13330	MTA1_HUMAN	MTA1	Metastasis-associated protein MTA1		+	
18.6870059967041	21.54020881652832	19.603498458862305	19.74056053161621	18.684186935424805	19.77686309814453	21.36781883239746	18.615577697753906	20.373517990112305	18.89149284362793	Homo sapiens	1:Experimental evidence at protein level	325	4	-2.25632178448952	19.7247206832197	-3.490515395217	0.0044850915315578	0.0383348389395412	-1.90582267184298	2.34822868946608	1.41640635705403	sp|Q13347|EIF3I_HUMAN	Q13347	EIF3I_HUMAN	EIF3I	Eukaryotic translation initiation factor 3 subunit I		+	+
18.72427749633789	20.811683654785156	17.57384490966797	18.11454963684082	17.122575759887695	18.747541427612305	20.410776138305664	18.176498413085938	18.97818374633789	18.36466407775879	Homo sapiens	1:Experimental evidence at protein level	147	8	-2.56567305804248	18.698101225466	-5.33565365480382	0.000180200487218272	0.00816308207098774	1.09474020282707	3.74424403912876	2.08814583711593	sp|Q13404|UB2V1_HUMAN	Q13404	UB2V1_HUMAN	UBE2V1	Ubiquitin-conjugating enzyme E2 variant 1		+	+
21.110225677490234	18.33936309814453	20.616132736206055	19.319599151611328	19.88368034362793	21.443546295166016	19.396129608154297	20.787370681762695	20.579971313476562	18.521554946899414	Homo sapiens	1:Experimental evidence at protein level	166	3	1.32602005696208	19.9959085747757	1.72542135967838	0.110189272099069	0.309395084261643	-4.81706718698409	0.957860685837864	0.509486590749782	sp|Q13405|RM49_HUMAN	Q13405	RM49_HUMAN	MRPL49	Large ribosomal subunit protein mL49		+	
19.143953323364258	20.92294692993164	17.522937774658203	17.904199600219727	19.63847541809082	18.213401794433594	20.783559799194336	18.3735294342041	18.59197235107422	18.646665573120117	Homo sapiens	1:Experimental evidence at protein level	638	7	-2.05957315334971	18.9733254712912	-3.21554478150911	0.00745111864360786	0.0521962383333149	-2.38100050625632	2.12777852130863	1.28236079450636	sp|Q13409|DC1I2_HUMAN	Q13409	DC1I2_HUMAN	DYNC1I2	Cytoplasmic dynein 1 intermediate chain 2		+	
20.71574592590332	18.983856201171875	20.591514587402344	19.88722801208496	20.453859329223633	21.07959747314453	19.46222496032715	20.62563133239746	20.674209594726562	19.823423385620117	Homo sapiens	1:Experimental evidence at protein level	754	2	1.39868148499032	20.2295139404645	2.3879616450461	0.0343397598845624	0.139723753542276	-3.79097758953641	1.4642027459012	0.854729755980269	sp|Q13427|PPIG_HUMAN	Q13427	PPIG_HUMAN	PPIG	Peptidyl-prolyl cis-trans isomerase G		+	
22.83102798461914	18.707239151000977	22.392810821533203	21.97697639465332	22.65212059020996	20.6416015625	18.939407348632812	20.92819595336914	21.30084991455078	20.911609649658203	Homo sapiens	1:Experimental evidence at protein level	1488	2	3.15423306256497	21.1325135888382	4.0447566243397	0.00163872177806129	0.0234423462777399	-0.960887106769241	2.78549477462317	1.62999892317952	sp|Q13428|TCOF_HUMAN	Q13428	TCOF_HUMAN	TCOF1	Treacle protein		+	+
22.63021469116211	21.3261661529541	22.98550796508789	22.58258819580078	22.378175735473633	22.101022720336914	21.10053825378418	22.090240478515625	22.492523193359375	21.389793395996094	Homo sapiens	1:Experimental evidence at protein level	895	0	1.26595396907626	22.1086122614062	2.24110679912565	0.0447933192696709	0.170515744782865	-4.03041695634373	1.34878675432043	0.768235513700131	sp|Q13435|SF3B2_HUMAN	Q13435	SF3B2_HUMAN	SF3B2	Splicing factor 3B subunit 2		+	
18.341529846191406	22.461305618286133	16.92485237121582	18.40233612060547	18.263132095336914	18.63041877746582	20.242717742919922	18.864648818969727	19.69483184814453	18.643619537353516	Homo sapiens	1:Experimental evidence at protein level	181	8	-2.94037743034592	19.0449708902059	-3.7418410469377	0.00283170949643817	0.02983173027643	-1.47431570999285	2.54795130273552	1.52532155630228	sp|Q13442|HAP28_HUMAN	Q13442	HAP28_HUMAN	PDAP1	28 kDa heat- and acid-stable phosphoprotein		+	+
17.9962100982666	20.393531799316406	19.57733154296875	18.456157684326172	19.858821868896484	18.216556549072266	18.72842025756836	18.403047561645508	18.8521728515625	18.665815353393555	Homo sapiens	1:Experimental evidence at protein level	652	6	-0.199287425190185	18.9180387807733	-0.30404237022847	0.766324331303916	0.896243344442359	-6.14367377323774	0.115587385087614	0.047574056409432	sp|Q13492|PICAL_HUMAN	Q13492	PICAL_HUMAN	PICALM	Phosphatidylinositol-binding clathrin assembly protein		+	
20.574373245239258	17.754268646240234	19.45578956604004	19.48093032836914	17.452110290527344	21.50186538696289	20.299867630004883	20.779949188232422	21.431655883789062	18.54043197631836	Homo sapiens	1:Experimental evidence at protein level	440	3	0.270395689909613	19.7181722796062	0.290600580430229	0.776338022537762	0.900976407027172	-6.14779513608141	0.109949142969708	0.0452865813095771	sp|Q13501|SQSTM_HUMAN	Q13501	SQSTM_HUMAN	SQSTM1	Sequestosome-1		+	
21.604934692382812	17.456809997558594	21.148263931274414	21.679218292236328	21.592159271240234	20.82748794555664	18.378807067871094	18.71813201904297	21.231304168701172	18.839445114135742	Homo sapiens	1:Experimental evidence at protein level	1007	3	2.40009817382331	20.1489210001285	2.67483683285792	0.0202905186853348	0.100272054157709	-3.3106153253252	1.69270685098048	0.998820088078244	sp|Q13523|PRP4K_HUMAN	Q13523	PRP4K_HUMAN	PRP4K	Serine/threonine-protein kinase PRP4 homolog		+	
21.762603759765625	20.5753173828125	22.06481170654297	20.950130462646484	21.764041900634766	21.153789520263672	19.098474502563477	21.657485961914062	22.421358108520508	21.550798416137695	Homo sapiens	1:Experimental evidence at protein level	482	1	2.17650292378116	21.3028670020602	3.39291569161038	0.00536827111728807	0.0436855116670329	-2.07427221139688	2.27016555882848	1.35966257324356	sp|Q13547|HDAC1_HUMAN	Q13547	HDAC1_HUMAN	HDAC1	Histone deacetylase 1		+	+
18.5322208404541	20.364253997802734	17.692432403564453	16.95466423034668	17.181333541870117	18.87986946105957	20.6350040435791	19.324260711669922	18.908655166625977	18.81892204284668	Homo sapiens	1:Experimental evidence at protein level	401	8	-2.0055189089099	18.7243358565249	-3.03138347903554	0.010483126565689	0.065956337975793	-2.69937717618273	1.9795091708143	1.18074346523273	sp|Q13561|DCTN2_HUMAN	Q13561	DCTN2_HUMAN	DCTN2	Dynactin subunit 2		+	
21.377294540405273	19.723140716552734	20.435258865356445	20.49915885925293	19.807594299316406	20.884117126464844	19.692317962646484	20.412948608398438	21.135173797607422	20.832124710083008	Homo sapiens	1:Experimental evidence at protein level	536	1	0.91463697970395	20.4797242398412	1.55486116248671	0.146050153343416	0.368242003342556	-5.05209346932618	0.835497982708476	0.433866675420592	sp|Q13573|SNW1_HUMAN	Q13573	SNW1_HUMAN	SNW1	SNW domain-containing protein 1		+	
23.201627731323242	20.872617721557617	22.872962951660156	22.636213302612305	22.075878143310547	21.795753479003906	18.668439865112305	21.59589385986328	21.324634552001953	20.384082794189453	Homo sapiens	1:Experimental evidence at protein level	282	1	2.20905416537229	21.5460865218166	2.52113567957772	0.0269231112147096	0.118689827040641	-3.56975007185954	1.56987475480072	0.925586503028945	sp|Q13595|TRA2A_HUMAN	Q13595	TRA2A_HUMAN	TRA2A	Transformer-2 protein homolog alpha		+	
22.63915252685547	18.73438835144043	22.702638626098633	23.36358642578125	23.072656631469727	19.361337661743164	18.842031478881836	18.718029022216797	21.91439437866211	19.043418884277344	Homo sapiens	1:Experimental evidence at protein level	381	5	2.34670911446128	20.842685965292	1.68611737445358	0.11768044371764	0.322434925427968	-4.87254084997325	0.92929570275708	0.491557922514783	sp|Q13601|KRR1_HUMAN	Q13601	KRR1_HUMAN	KRR1	KRR1 small subunit processome component homolog		+	
18.581392288208008	20.53545379638672	20.60895538330078	20.497516632080078	19.545326232910156	20.423816680908203	21.015636444091797	21.225522994995117	22.458406448364258	20.149723052978516	Homo sapiens	1:Experimental evidence at protein level	837	1	-0.138404155178797	20.5019150011583	-0.153910564513938	0.880248679008108	0.950920472791747	-6.17921765375212	0.0553946180043502	0.021855802381106	sp|Q13724|MOGS_HUMAN	Q13724	MOGS_HUMAN	MOGS	Mannosyl-oligosaccharide glucosidase		+	
21.72960090637207	16.519773483276367	18.732690811157227	19.965167999267578	17.106210708618164	22.217247009277344	20.81941032409668	18.155807495117188	20.742828369140625	17.997753143310547	Homo sapiens	1:Experimental evidence at protein level	1172	5	-0.428200871123035	19.3875387767773	-0.437710377390928	0.669402195996681	0.835369682607429	-6.09278656908327	0.174312867258079	0.07812129028136	sp|Q13751|LAMB3_HUMAN	Q13751	LAMB3_HUMAN	LAMB3	Laminin subunit beta-3		+	
21.988258361816406	18.162796020507812	19.611587524414062	17.861223220825195	17.284744262695312	22.390642166137695	20.96998405456543	18.36172103881836	19.27655792236328	21.4481143951416	Homo sapiens	1:Experimental evidence at protein level	1193	4	-0.134167087107478	19.7298859984302	-0.0963222875179536	0.924861002897662	0.971862325092254	-6.18669447355301	0.0339235323533877	0.0123952532708308	sp|Q13753|LAMC2_HUMAN	Q13753	LAMC2_HUMAN	LAMC2	Laminin subunit gamma-2		+	
21.169431686401367	20.958555221557617	20.042856216430664	20.401103973388672	18.848691940307617	21.95456314086914	20.61236572265625	20.118656158447266	21.2340087890625	20.804691314697266	Homo sapiens	1:Experimental evidence at protein level	2472	0	-0.579904408256745	20.611588442012	-0.831481009643047	0.422004568125567	0.657936201648995	-5.84270506058634	0.37468284785115	0.181816216743345	sp|Q13813|SPTN1_HUMAN	Q13813	SPTN1_HUMAN	SPTAN1	Spectrin alpha chain, non-erythrocytic 1		+	
24.131467819213867	22.4184513092041	24.17136573791504	25.233068466186523	24.374496459960938	22.299278259277344	22.488075256347656	21.213233947753906	21.941808700561523	21.068994522094727	Homo sapiens	1:Experimental evidence at protein level	355	0	0.536226807922034	22.9368688929748	0.453093040125291	0.658597956995394	0.827969124474321	-6.08578771356883	0.181379620825755	0.0819858580465714	sp|Q14103|HNRPD_HUMAN	Q14103	HNRPD_HUMAN	HNRNPD	Heterogeneous nuclear ribonucleoprotein D0		+	
18.86019515991211	17.63938331604004	20.19466781616211	19.206405639648438	20.721351623535156	19.651596069335938	18.92863655090332	20.03534507751465	21.739402770996094	19.995161056518555	Homo sapiens	1:Experimental evidence at protein level	521	3	2.20059595234115	19.6985591657844	2.801673541369	0.0160491711075262	0.0887701527042691	-3.0944304341978	1.79454739271228	1.05173303303663	sp|Q14119|VEZF1_HUMAN	Q14119	VEZF1_HUMAN	VEZF1	Vascular endothelial zinc finger 1		+	
19.77307891845703	18.517656326293945	16.94456672668457	17.573429107666016	17.61604118347168	20.10291862487793	18.239253997802734	18.98175621032715	19.30230140686035	19.216815948486328	Homo sapiens	1:Experimental evidence at protein level	1524	7	0.0401524009237875	18.6245571088206	0.0526770007626895	0.958859539745002	0.984950955792485	-6.19007166159417	0.0182450065742611	0.00658539402926777	sp|Q14146|URB2_HUMAN	Q14146	URB2_HUMAN	URB2	Unhealthy ribosome biogenesis protein 2 homolog		+	
20.2836971282959	22.54289436340332	20.557004928588867	22.41935920715332	20.803607940673828	19.18073081970215	22.916746139526367	18.14193344116211	22.232534408569336	18.40997886657715	Homo sapiens	1:Experimental evidence at protein level	1382	3	-2.98765465865806	20.7447184076493	-2.77442346299766	0.0168794740336066	0.0906687953030486	-3.1410230622234	1.77264109016659	1.04254215460992	sp|Q14152|EIF3A_HUMAN	Q14152	EIF3A_HUMAN	EIF3A	Eukaryotic translation initiation factor 3 subunit A		+	
17.987024307250977	20.966550827026367	19.222558975219727	17.654722213745117	17.773609161376953	18.730758666992188	20.49026870727539	18.609973907470703	18.186080932617188	18.868572235107422	Homo sapiens	1:Experimental evidence at protein level	1087	7	-1.8692739011675	18.8472934565821	-3.58898481002989	0.00374349021256255	0.0346081850263436	-1.73630052448201	2.42672329800693	1.46082117602261	sp|Q14157|UBP2L_HUMAN	Q14157	UBP2L_HUMAN	UBAP2L	Ubiquitin-associated protein 2-like		+	+
18.505870819091797	18.183197021484375	18.423141479492188	20.6148681640625	17.53493309020996	19.61801528930664	19.075550079345703	19.566755294799805	21.913623809814453	20.204051971435547	Homo sapiens	1:Experimental evidence at protein level	292	5	0.541140343111625	19.3624251374704	0.565228398029374	0.582374061081087	0.788293176303981	-6.02778221180044	0.234797976724245	0.103312232800751	sp|Q14165|MLEC_HUMAN	Q14165	MLEC_HUMAN	MLEC	Malectin		+	
22.462228775024414	21.013500213623047	22.133607864379883	22.351362228393555	22.30225372314453	20.93065071105957	21.743032455444336	21.04837417602539	20.850120544433594	21.107749938964844	Homo sapiens	1:Experimental evidence at protein level	206	0	0.542029093000018	21.5960722743162	0.755270714300356	0.464711834163495	0.69476719761077	-5.90225833363814	0.332816267812797	0.158160694302271	sp|Q14197|ICT1_HUMAN	Q14197	ICT1_HUMAN	MRPL58	Large ribosomal subunit protein mL62		+	
20.573366165161133	21.341350555419922	20.543472290039062	20.963516235351562	20.45551300048828	20.925477981567383	21.76906967163086	20.805540084838867	21.110347747802734	21.43351173400879	Homo sapiens	1:Experimental evidence at protein level	4646	0	-0.478655984241822	20.992221973837	-0.821903100260254	0.427225475292145	0.662784727079938	-5.85046996099479	0.369342858393047	0.178627507828634	sp|Q14204|DYHC1_HUMAN	Q14204	DYHC1_HUMAN	DYNC1H1	Cytoplasmic dynein 1 heavy chain 1		+	
19.135095596313477	18.44643783569336	18.21087646484375	17.453943252563477	18.177650451660156	18.7614803314209	20.602245330810547	19.978179931640625	18.96224594116211	18.85651206970215	Homo sapiens	1:Experimental evidence at protein level	749	7	-0.472974004303207	18.854369698529	-0.70010070739813	0.497267222065578	0.721310195162192	-5.94213276610085	0.303410166838968	0.141877929349666	sp|Q14244|MAP7_HUMAN	Q14244	MAP7_HUMAN	MAP7	Ensconsin		+	
20.57998275756836	21.14192008972168	17.582231521606445	17.29989242553711	17.835641860961914	20.291051864624023	21.673803329467773	20.20771026611328	20.475826263427734	20.928070068359375	Homo sapiens	1:Experimental evidence at protein level	550	3	-2.01343834933266	19.7958447167498	-1.80828835397318	0.0957743664153438	0.284808236232937	-4.69771926625974	1.01875071236217	0.545447455699523	sp|Q14247|SRC8_HUMAN	Q14247	SRC8_HUMAN	CTTN	Src substrate cortactin		+	
20.533119201660156	21.20318603515625	21.02705192565918	20.401378631591797	21.54326629638672	18.834260940551758	21.012840270996094	18.846263885498047	20.31959342956543	17.59202003479004	Homo sapiens	1:Experimental evidence at protein level	630	3	-1.10406506375523	20.1296863527559	-1.0611271470871	0.309606053319045	0.555818529010017	-5.63346472428563	0.509190556718607	0.255066979486186	sp|Q14258|TRI25_HUMAN	Q14258	TRI25_HUMAN	TRIM25	E3 ubiquitin/ISG15 ligase TRIM25		+	
19.94305992126465	17.501367568969727	21.50774383544922	20.342330932617188	17.481178283691406	20.3649959564209	19.43638038635254	21.485904693603516	21.150951385498047	20.140174865722656	Homo sapiens	1:Experimental evidence at protein level	412	3	1.92544930820241	19.9318328500917	1.91386910112879	0.0798843902512519	0.251302977665397	-4.54129001488201	1.09753807537996	0.599802365462381	sp|Q14318|FKBP8_HUMAN	Q14318	FKBP8_HUMAN	FKBP8	Peptidyl-prolyl cis-trans isomerase FKBP8		+	
20.8585262298584	22.087059020996094	21.16690444946289	21.784643173217773	21.532194137573242	19.603633880615234	21.21288299560547	19.939970016479492	20.847450256347656	20.915287017822266	Homo sapiens	1:Experimental evidence at protein level	709	0	-0.497205088718772	20.9979166482761	-0.631859726945542	0.539377687308261	0.755569479812232	-5.98759708714286	0.268107023176652	0.121725593122934	sp|Q14444|CAPR1_HUMAN	Q14444	CAPR1_HUMAN	CAPRIN1	Caprin-1		+	
23.884597778320312	21.100303649902344	24.25764274597168	24.699748992919922	24.01763916015625	22.73826026916504	21.365999221801758	22.58714485168457	23.269697189331055	21.473072052001953	Homo sapiens	1:Experimental evidence at protein level	530	0	2.12700910658272	22.9416211269265	2.53127416874095	0.026427032299075	0.118689151567112	-3.55277184004665	1.5779516044998	0.925588974641454	sp|Q14498|RBM39_HUMAN	Q14498	RBM39_HUMAN	RBM39	RNA-binding protein 39		+	
18.86992835998535	20.552284240722656	18.6485595703125	17.731481552124023	17.712892532348633	18.253799438476562	20.734424591064453	18.98583221435547	20.327533721923828	18.37660026550293	Homo sapiens	1:Experimental evidence at protein level	821	7	-1.9718386842274	19.013529095513	-3.09722811420708	0.00927793590936586	0.0603287794298	-2.58563108563754	2.03254863185012	1.21947546122868	sp|Q14566|MCM6_HUMAN	Q14566	MCM6_HUMAN	MCM6	DNA replication licensing factor MCM6		+	
20.89299964904785	18.454545974731445	19.655006408691406	19.930953979492188	18.047836303710938	20.76773452758789	18.611019134521484	21.41118812561035	19.225971221923828	18.344070434570312	Homo sapiens	1:Experimental evidence at protein level	2671	3	1.0605497088826	19.5308916073541	1.23180731745865	0.241708525455575	0.486639831250557	-5.45118099562231	0.616708031044507	0.312792347143038	sp|Q14573|ITPR3_HUMAN	Q14573	ITPR3_HUMAN	ITPR3	Inositol 1,4,5-trisphosphate-gated calcium channel ITPR3		+	
20.527877807617188	18.913177490234375	20.52396583557129	20.932205200195312	20.390731811523438	18.732088088989258	19.480192184448242	18.103580474853516	20.293039321899414	18.006425857543945	Homo sapiens	1:Experimental evidence at protein level	1992	5	0.301540502448226	19.5898319287632	0.330827208686244	0.746503117129272	0.881629960800014	-6.13491523145027	0.12696837447718	0.0547136594303299	sp|Q14669|TRIPC_HUMAN	Q14669	TRIPC_HUMAN	TRIP12	E3 ubiquitin-protein ligase TRIP12		+	
21.99839210510254	20.480525970458984	21.778404235839844	21.402225494384766	20.734394073486328	21.823938369750977	20.585847854614258	21.62723159790039	21.942710876464844	21.217636108398438	Homo sapiens	1:Experimental evidence at protein level	1233	0	1.06603458710366	21.3584777725029	2.04230771935573	0.063825933578021	0.215059791867749	-4.34506672030583	1.19500282407847	0.66744077883731	sp|Q14683|SMC1A_HUMAN	Q14683	SMC1A_HUMAN	SMC1A	Structural maintenance of chromosomes protein 1A		+	
22.581409454345703	17.793397903442383	21.593137741088867	21.606054306030273	22.078018188476562	20.91838264465332	18.956912994384766	18.08843994140625	18.746063232421875	17.897062301635742	Homo sapiens	1:Experimental evidence at protein level	758	5	1.7842824043542	20.0275361000862	1.32423783719404	0.210191998761442	0.449843978451653	-5.34380152965858	0.677383819991371	0.346938088550853	sp|Q14684|RRP1B_HUMAN	Q14684	RRP1B_HUMAN	RRP1B	Ribosomal RNA processing protein 1 homolog B		+	
21.779687881469727	18.179218292236328	19.558216094970703	20.47648811340332	20.337326049804688	19.325639724731445	19.198291778564453	18.467514038085938	20.026426315307617	18.680383682250977	Homo sapiens	1:Experimental evidence at protein level	1871	4	0.815459080807415	19.6022243515604	1.01643247841369	0.329559822078079	0.577154379129006	-5.67755128433865	0.482065740280087	0.238708004805781	sp|Q14690|RRP5_HUMAN	Q14690	RRP5_HUMAN	PDCD11	Protein RRP5 homolog		+	
21.42490005493164	17.879610061645508	20.062946319580078	20.651676177978516	21.256507873535156	18.790544509887695	19.761457443237305	18.76475715637207	19.21864891052246	19.439159393310547	Homo sapiens	1:Experimental evidence at protein level	1282	5	1.31390521615148	19.7273328939945	1.37492304876706	0.194384225171489	0.434487108565877	-5.28250427729409	0.711338982202716	0.362023104742956	sp|Q14692|BMS1_HUMAN	Q14692	BMS1_HUMAN	BMS1	Ribosome biogenesis protein BMS1 homolog		+	
18.26848030090332	20.7581787109375	19.834686279296875	20.059614181518555	18.860183715820312	18.741436004638672	20.103361129760742	18.701520919799805	19.152711868286133	19.37339210510254	Homo sapiens	1:Experimental evidence at protein level	798	5	-0.994680084703834	19.3868173325637	-1.45233855515407	0.172152143516501	0.403370281101595	-5.18574444420616	0.764087565398502	0.394296102228945	sp|Q14694|UBP10_HUMAN	Q14694	UBP10_HUMAN	USP10	Ubiquitin carboxyl-terminal hydrolase 10		+	
19.559907913208008	17.87091827392578	17.691946029663086	18.09857749938965	17.27029037475586	20.24422264099121	23.05155372619629	22.697830200195312	22.482894897460938	19.075468063354492	Homo sapiens	1:Experimental evidence at protein level	578	4	-1.01711403073783	19.7911749186119	-0.627778901278302	0.541958672419735	0.75695974904257	-5.99017865321931	0.266033829742749	0.120927213278607	sp|Q14699|RFTN1_HUMAN	Q14699	RFTN1_HUMAN	RFTN1	Raftlin		+	
20.42692756652832	21.047840118408203	20.084800720214844	21.836944580078125	20.80001449584961	18.096336364746094	21.576631546020508	18.350902557373047	22.092735290527344	17.870283126831055	Homo sapiens	1:Experimental evidence at protein level	615	3	-1.78112481308306	20.2148946980696	-1.54797991864891	0.147688936926441	0.368950855299694	-5.06125197974823	0.830652035573274	0.433031478538959	sp|Q14739|LBR_HUMAN	Q14739	LBR_HUMAN	LBR	Delta(14)-sterol reductase LBR		+	
21.977279663085938	21.154842376708984	22.743070602416992	22.297889709472656	21.572509765625	21.52587890625	21.08563995361328	22.296260833740234	22.310043334960938	21.966218948364258	Homo sapiens	1:Experimental evidence at protein level	1912	0	1.29212340812739	21.8943726693302	2.37437329083742	0.0351989882200914	0.141524926009184	-3.81334648978913	1.45346981995217	0.849167063497327	sp|Q14839|CHD4_HUMAN	Q14839	CHD4_HUMAN	CHD4	Chromodomain-helicase-DNA-binding protein 4		+	
19.826175689697266	21.73211669921875	19.239158630371094	20.492507934570312	20.559383392333984	18.339340209960938	22.110843658447266	18.026472091674805	20.325862884521484	20.59853172302246	Homo sapiens	1:Experimental evidence at protein level	261	2	-2.04856656514344	20.126199513851	-2.20676071508728	0.0476434697592363	0.177390343569321	-4.08562045857915	1.32199661741561	0.751070025139591	sp|Q14847|LASP1_HUMAN	Q14847	LASP1_HUMAN	LASP1	LIM and SH3 domain protein 1		+	
20.87429428100586	21.051706314086914	20.890480041503906	21.082244873046875	21.068363189697266	20.536935806274414	21.848520278930664	20.28539276123047	21.136844635009766	20.673316955566406	Homo sapiens	1:Experimental evidence at protein level	876	0	-0.453349530516384	20.944453616354	-0.783439438992132	0.448617162034183	0.681958303360688	-5.88084408789043	0.348124116321094	0.166242178384517	sp|Q14974|IMB1_HUMAN	Q14974	IMB1_HUMAN	KPNB1	Importin subunit beta-1		+	
22.091585159301758	20.162273406982422	22.146753311157227	22.61125373840332	23.01630210876465	21.147541046142578	18.765607833862305	22.463134765625	21.96934700012207	20.6461181640625	Homo sapiens	1:Experimental evidence at protein level	699	1	2.85712481029896	21.5069977104654	3.65977437270169	0.00328877464710707	0.0323632917761813	-1.61477379528553	2.4829658841552	1.48994731130191	sp|Q14978|NOLC1_HUMAN	Q14978	NOLC1_HUMAN	NOLC1	Nucleolar and coiled-body phosphoprotein 1		+	+
21.93941879272461	21.35479736328125	22.33113670349121	21.034757614135742	21.651016235351562	21.28569793701172	21.249940872192383	21.340248107910156	21.53028106689453	21.178119659423828	Homo sapiens	1:Experimental evidence at protein level	2115	0	0.589094878312501	21.4898776654164	1.06983512225929	0.305825306518478	0.550485551733261	-5.62469365322088	0.514526580314814	0.259254075211508	sp|Q14980|NUMA1_HUMAN	Q14980	NUMA1_HUMAN	NUMA1	Nuclear mitotic apparatus protein 1		+	
20.414657592773438	20.40150260925293	18.798778533935547	18.986095428466797	17.25204086303711	19.874608993530273	19.199914932250977	20.2551326751709	19.511415481567383	19.57596206665039	Homo sapiens	1:Experimental evidence at protein level	226	2	-0.597622637765756	19.4241680820141	-0.740344899179341	0.473385350810284	0.700033396900082	-5.91331753335842	0.324785185698647	0.154881240352264	sp|Q15005|SPCS2_HUMAN	Q15005	SPCS2_HUMAN	SPCS2	Signal peptidase complex subunit 2		+	
19.953941345214844	20.768117904663086	21.198497772216797	20.82039451599121	21.362396240234375	17.86389923095703	19.79320526123047	19.795320510864258	19.16297149658203	18.609180450439453	Homo sapiens	1:Experimental evidence at protein level	288	3	0.207495900998506	19.936341286297	0.208199061560519	0.838579502431723	0.932589289503137	-6.16903306974215	0.0764557573505173	0.0303095765894361	sp|Q15014|MO4L2_HUMAN	Q15014	MO4L2_HUMAN	MORF4L2	Mortality factor 4-like protein 2		+	
17.912830352783203	20.13446617126465	18.486509323120117	17.761886596679688	18.052837371826172	17.74897003173828	20.37924575805664	19.133792877197266	18.28767967224121	18.79370880126953	Homo sapiens	1:Experimental evidence at protein level	361	3	-1.39880446094115	18.6680531142591	-3.34400357005223	0.00587543636800643	0.0461665556030695	-2.15880459200707	2.23095987285545	1.33567252610689	sp|Q15019|SEPT2_HUMAN	Q15019	SEPT2_HUMAN	SEPTIN2	Septin-2		+	+
22.148344039916992	20.06977653503418	21.60213851928711	21.47054100036621	20.715473175048828	22.186107635498047	21.30475616455078	21.35303497314453	22.28412437438965	21.047954559326172	Homo sapiens	1:Experimental evidence at protein level	972	0	0.757128245589112	21.4156278839856	1.40414408370885	0.185726582032952	0.421372996632356	-5.24641835182216	0.731125933610551	0.375333299267368	sp|Q15029|U5S1_HUMAN	Q15029	U5S1_HUMAN	EFTUD2	116 kDa U5 small nuclear ribonucleoprotein component		+	
