UNC125_BT474_1	UNC125_MCF10A_1	UNC125_MCF7_1	UNC125_MDA231_1	UNC125_SUM159_1	UNC125_T47D_1	UNC965_BT474_1	UNC965_BT474_2	UNC965_HCC1806_1	UNC965_MCF10A_1	UNC965_MCF7_1	UNC965_MCF7_2	UNC965_MDA231_1	UNC965_MDA231_2	UNC965_SUM159_1	UNC965_SUM159_2	UNC965_T47D_1	UNC965_T47D_2	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	Normal_vs_Basal_logFC	Normal_vs_Basal_AveExpr	Normal_vs_Basal_t	Normal_vs_Basal_P.Value	Normal_vs_Basal_adj.P.Val	Normal_vs_Basal_B	Normal_vs_Basal_-log(P.Value)	Normal_vs_Basal_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	Normal_vs_Basal_Valid	Normal_vs_Basal_Significant
14.313013076782227	14.579787254333496	16.708850860595703	14.8814115524292	13.497633934020996	15.989357948303223	16.05335235595703	14.378796577453613	16.57452392578125	16.205415725708008	16.810623168945312	16.984750747680664	16.723783493041992	16.784503936767578	13.453826904296875	13.948542594909668	17.200464248657227	17.16617202758789	Homo sapiens	1:Experimental evidence at protein level	529	6	-0.539008534024971	15.6766532951089	-0.550975170433568	0.587502606392137	0.949207180293717	-5.79281400481062	0.230990202351184	0.0226389852143434	sp|P52292|IMA1_HUMAN	P52292	IMA1_HUMAN	KPNA2	Importin subunit alpha-1		+	
16.437026977539062	16.70024299621582	16.54180145263672	17.33965492248535	16.43705177307129	18.08089256286621	17.377059936523438	17.05435562133789	17.363327026367188	17.263458251953125	17.827268600463867	17.738754272460938	19.704700469970703	19.061595916748047	18.597261428833008	18.736568450927734	18.260013580322266	18.25677490234375	Homo sapiens	1:Experimental evidence at protein level	415	0	0.861036152771117	17.6985336021472	1.2626942982289	0.220629230267819	0.906739723586387	-5.19149078606818	0.656336950177528	0.0425173577381719	sp|P52597|HNRPF_HUMAN	P52597	HNRPF_HUMAN	HNRNPF	Heterogeneous nuclear ribonucleoprotein F		+	
17.207653045654297	14.829120635986328	16.890350341796875	16.32398223876953	16.657939910888672	17.012760162353516	16.697154998779297	14.099725723266602	15.262947082519531	14.898746490478516	16.727184295654297	16.390953063964844	17.099748611450195	16.8660888671875	15.95916748046875	15.745512962341309	14.940689086914062	16.267620086669922	Homo sapiens	1:Experimental evidence at protein level	1360	5	1.16332827053893	16.1310400624353	1.07222407660351	0.295865077760555	0.939518626128172	-5.39439063696982	0.528906293477209	0.0270946055107693	sp|P52701|MSH6_HUMAN	P52701	MSH6_HUMAN	MSH6	DNA mismatch repair protein Msh6		+	
14.125325202941895	14.202519416809082	13.450343132019043	13.532621383666992	11.456335067749023	13.52412223815918	17.63280487060547	16.74061393737793	16.7834415435791	16.914119720458984	16.95500946044922	16.66606330871582	18.096771240234375	17.682294845581055	17.565250396728516	17.77631378173828	17.646387100219727	17.341394424438477	Homo sapiens	1:Experimental evidence at protein level	198	6	0.199173373345264	15.9322189897665	0.176962328780921	0.861244512923785	0.96486608584171	-5.92465176861908	0.0648735320097322	0.0155329583823277	sp|P52815|RM12_HUMAN	P52815	RM12_HUMAN	MRPL12	Large ribosomal subunit protein bL12m		+	
18.36298370361328	16.674463272094727	17.779495239257812	17.30037498474121	12.003799438476562	17.445816040039062	17.008907318115234	17.112979888916016	16.518922805786133	16.11832046508789	17.017414093017578	16.757658004760742	17.54570770263672	17.507369995117188	16.70237922668457	16.777000427246094	16.941267013549805	16.760028839111328	Homo sapiens	1:Experimental evidence at protein level	286	1	-0.414047594083684	16.7913870826577	-0.402751094595706	0.691228113567259	0.96486608584171	-5.86104083887476	0.160378606584096	0.0155329583823277	sp|P52907|CAZA1_HUMAN	P52907	CAZA1_HUMAN	CAPZA1	F-actin-capping protein subunit alpha-1		+	
17.553138732910156	16.890832901000977	17.178903579711914	14.412355422973633	16.508739471435547	15.922490119934082	17.49527931213379	17.06360626220703	16.76613998413086	16.28708267211914	16.589290618896484	16.702632904052734	13.7083158493042	15.685168266296387	14.579185485839844	14.784072875976562	17.020095825195312	16.072078704833984	Homo sapiens	1:Experimental evidence at protein level	311	2	-1.62035504446911	16.2100022852588	-1.53592637386176	0.139582670936346	0.747062182476219	-4.8525026366003	0.855168495637428	0.126643247739693	sp|P53007|TXTP_HUMAN	P53007	TXTP_HUMAN	SLC25A1	Tricarboxylate transport protein, mitochondrial		+	
18.432811737060547	18.361120223999023	17.719684600830078	17.35851287841797	18.505470275878906	17.559797286987305	17.756492614746094	17.019800186157227	16.506362915039062	17.046844482421875	17.107664108276367	16.694377899169922	17.416980743408203	17.32572364807129	17.32720947265625	17.573949813842773	17.02326774597168	16.586956024169922	Homo sapiens	1:Experimental evidence at protein level	346	0	-0.552312797286685	17.440318501375	-0.519876710255133	0.608621620519459	0.952243407083487	-5.80884248172697	0.215652623937239	0.0212520255214906	sp|P53597|SUCA_HUMAN	P53597	SUCA_HUMAN	SUCLG1	Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial		+	
17.496225357055664	16.466955184936523	16.76532554626465	15.9796781539917	16.626968383789062	17.433002471923828	17.639019012451172	17.145132064819336	15.713812828063965	15.76433277130127	16.554981231689453	16.76451301574707	17.397201538085938	17.180694580078125	16.6817626953125	16.668575286865234	17.025941848754883	16.87367820739746	Homo sapiens	1:Experimental evidence at protein level	1224	0	0.206130447862996	16.8024221547263	0.250756723871421	0.804455000922849	0.96486608584171	-5.90927387043266	0.0944982441659148	0.0155329583823277	sp|P53621|COPA_HUMAN	P53621	COPA_HUMAN	COPA	Coatomer subunit alpha		+	
15.687970161437988	16.17329978942871	16.201112747192383	16.930028915405273	15.844822883605957	16.75892448425293	16.224021911621094	16.471040725708008	14.385098457336426	14.42956256866455	16.13423728942871	16.56926727294922	17.623855590820312	17.096349716186523	16.203556060791016	16.182544708251953	16.90696907043457	16.56324005126953	Homo sapiens	1:Experimental evidence at protein level	660	2	0.736846354838635	16.2541114516893	0.82430415710767	0.419090550048793	0.939518626128172	-5.61373570984209	0.377692131836005	0.0270946055107693	sp|P54136|SYRC_HUMAN	P54136	SYRC_HUMAN	RARS1	Arginine--tRNA ligase, cytoplasmic		+	
12.328079223632812	13.42879867553711	13.491146087646484	13.303897857666016	12.583754539489746	12.941179275512695	16.855039596557617	16.38214683532715	15.525175094604492	16.913501739501953	16.150482177734375	16.18439483642578	16.144638061523438	15.890300750732422	16.97649574279785	17.142696380615234	17.386516571044922	16.581438064575195	Homo sapiens	1:Experimental evidence at protein level	743	6	-0.108683590871651	15.2886275755454	-0.108902250177867	0.914320563108487	0.974704925422125	-5.93414324769093	0.0389015128208351	0.0111268393336873	sp|P54802|ANAG_HUMAN	P54802	ANAG_HUMAN	NAGLU	Alpha-N-acetylglucosaminidase		+	
15.595929145812988	16.76267433166504	15.853025436401367	16.380414962768555	16.7413330078125	15.515206336975098	16.470035552978516	16.348785400390625	16.516986846923828	16.64171600341797	16.332319259643555	16.609291076660156	16.55765724182129	16.39235496520996	17.091812133789062	16.55552101135254	16.392366409301758	15.609912872314453	Homo sapiens	1:Experimental evidence at protein level	795	0	-0.367293477378912	16.3644270294107	-0.4850042734186	0.632726438590997	0.952243407083487	-5.82573799367102	0.198784018086632	0.0212520255214906	sp|P54886|P5CS_HUMAN	P54886	P5CS_HUMAN	ALDH18A1	Delta-1-pyrroline-5-carboxylate synthase		+	
18.08384132385254	16.45073699951172	17.655075073242188	18.21986961364746	17.574193954467773	18.23811149597168	15.148152351379395	13.61604118347168	14.861739158630371	14.645988464355469	17.022619247436523	16.59548568725586	14.161225318908691	14.738605499267578	14.275341033935547	15.281562805175781	16.658885955810547	16.659196853637695	Homo sapiens	1:Experimental evidence at protein level	377	8	-0.148904469742471	16.1762093818347	-0.0907286827279719	0.928573547626174	0.974704925422125	-5.93591419428558	0.0321836922869197	0.0111268393336873	sp|P55036|PSMD4_HUMAN	P55036	PSMD4_HUMAN	PSMD4	26S proteasome non-ATPase regulatory subunit 4		+	
16.187639236450195	17.418426513671875	17.51991081237793	16.581777572631836	13.002470016479492	15.625293731689453	17.130126953125	18.96444320678711	14.449760437011719	15.150933265686035	16.156665802001953	15.95103931427002	14.492371559143066	15.217255592346191	13.522851943969727	19.436031341552734	14.963913917541504	16.46042823791504	Homo sapiens	1:Experimental evidence at protein level	806	7	-1.35391413386366	16.0200772372598	-1.05682144691499	0.302676322219355	0.939518626128172	-5.4095252617748	0.519021551728205	0.0270946055107693	sp|P55072|TERA_HUMAN	P55072	TERA_HUMAN	VCP	Transitional endoplasmic reticulum ATPase		+	
18.196048736572266	18.652923583984375	17.698471069335938	16.82586669921875	17.55964469909668	16.44369888305664	18.017086029052734	17.643985748291016	17.41472625732422	18.541675567626953	17.642772674560547	17.525968551635742	17.741806030273438	17.628311157226562	18.599201202392578	18.55714988708496	17.420955657958984	16.956707000732422	Homo sapiens	1:Experimental evidence at protein level	474	0	-1.15172316046333	17.7357349069816	-1.48887045455406	0.151481661110242	0.762424254594595	-4.91468450923214	0.819639941159764	0.117803296172142	sp|P55084|ECHB_HUMAN	P55084	ECHB_HUMAN	HADHB	Trifunctional enzyme subunit beta, mitochondrial		+	
16.10955047607422	16.096485137939453	14.794023513793945	16.384069442749023	15.121175765991211	17.246294021606445	15.410238265991211	14.165632247924805	14.876708984375	14.258035659790039	15.780521392822266	15.899980545043945	17.200557708740234	16.420501708984375	14.990869522094727	14.499767303466797	14.834952354431152	15.496681213378906	Homo sapiens	1:Experimental evidence at protein level	391	5	0.189918158742621	15.5560618638373	0.177201565049933	0.861058973951152	0.96486608584171	-5.92461045478913	0.0649671026875114	0.0155329583823277	sp|P55209|NP1L1_HUMAN	P55209	NP1L1_HUMAN	NAP1L1	Nucleosome assembly protein 1-like 1		+	
15.825872421264648	16.314085006713867	15.228873252868652	13.70158576965332	13.974396705627441	14.814888954162598	17.26766014099121	16.51931381225586	16.49283790588379	16.59630584716797	14.27067756652832	13.757895469665527	16.08323860168457	16.2228946685791	16.126541137695312	15.485095024108887	16.749826431274414	15.263494491577148	Homo sapiens	1:Experimental evidence at protein level	1226	3	-1.32462171915714	15.5844426142214	-1.6254562646487	0.119075739362068	0.741345529310353	-4.73005987161193	0.92417671319769	0.129979327112763	sp|P55265|DSRAD_HUMAN	P55265	DSRAD_HUMAN	ADAR	Double-stranded RNA-specific adenosine deaminase		+	
15.714524269104004	13.689966201782227	14.590887069702148	12.626506805419922	12.298181533813477	15.363960266113281	18.197294235229492	17.77950668334961	14.876178741455078	14.647444725036621	16.700578689575195	16.685888290405273	13.96652889251709	14.651545524597168	14.97782039642334	13.141620635986328	16.92032241821289	14.48202133178711	Homo sapiens	1:Experimental evidence at protein level	472	10	-0.639313662494947	15.0586316353295	-0.856641886207896	0.401374717991067	0.939518626128172	-5.58811675156903	0.396449986563943	0.0270946055107693	sp|P55317|FOXA1_HUMAN	P55317	FOXA1_HUMAN	FOXA1	Hepatocyte nuclear factor 3-alpha		+	
15.594356536865234	16.948261260986328	15.169133186340332	15.673685073852539	14.195932388305664	17.073345184326172	16.551210403442383	16.109909057617188	16.62366485595703	16.59564971923828	14.819878578186035	14.05105209350586	16.240882873535156	15.980098724365234	16.70588493347168	16.765424728393555	15.65123176574707	14.950688362121582	Homo sapiens	1:Experimental evidence at protein level	128	3	-1.05729991804193	15.8780786109872	-1.19455962772912	0.24566233243626	0.932243879207929	-5.26736481099985	0.609661429068022	0.0304704593852102	sp|P55769|NH2L1_HUMAN	P55769	NH2L1_HUMAN	SNU13	NHP2-like protein 1		+	
15.349122047424316	15.388728141784668	16.89240264892578	15.104694366455078	16.649280548095703	18.12152671813965	14.12192153930664	14.590482711791992	14.795693397521973	15.179400444030762	15.962023735046387	16.480710983276367	13.732558250427246	14.103863716125488	13.653459548950195	13.5582857131958	17.0827579498291	16.71234703063965	Homo sapiens	1:Experimental evidence at protein level	919	7	-0.956134427864971	15.4701217047585	-0.710158785613276	0.48546788572206	0.939518626128172	-5.69675778238031	0.31383949390221	0.0270946055107693	sp|P55786|PSA_HUMAN	P55786	PSA_HUMAN	NPEPPS	Puromycin-sensitive aminopeptidase		+	
14.559497833251953	13.460537910461426	16.599790573120117	15.388904571533203	12.600882530212402	13.314382553100586	16.18832778930664	16.489469528198242	12.757997512817383	15.913862228393555	16.20255470275879	16.372549057006836	15.761877059936523	16.257884979248047	15.038921356201172	15.178656578063965	16.284482955932617	16.59455108642578	Homo sapiens	1:Experimental evidence at protein level	814	0	-0.241065979595778	15.2559246996632	-0.287861434988306	0.776292688984243	0.96486608584171	-5.89954967592441	0.109974503941892	0.0155329583823277	sp|P55884|EIF3B_HUMAN	P55884	EIF3B_HUMAN	EIF3B	Eukaryotic translation initiation factor 3 subunit B		+	
12.770124435424805	13.132763862609863	12.396590232849121	13.775517463684082	12.84164047241211	12.844908714294434	16.688623428344727	15.546884536743164	17.02683448791504	16.835968017578125	17.595396041870117	17.45435905456543	16.919631958007812	17.02857780456543	17.759523391723633	17.13762092590332	17.334800720214844	17.204185485839844	Homo sapiens	1:Experimental evidence at protein level	461	6	0.771997552865169	15.6175769311213	0.652448795435976	0.521235701736941	0.939518626128172	-5.73426835060666	0.282965845192127	0.0270946055107693	sp|P56182|RRP1_HUMAN	P56182	RRP1_HUMAN	RRP1	Ribosomal RNA processing protein 1 homolog A		+	
16.15982437133789	15.973977088928223	16.21235466003418	16.851245880126953	16.62810516357422	16.4243106842041	17.03834342956543	16.10477638244629	15.414387702941895	14.7496337890625	15.762051582336426	14.743896484375	17.274620056152344	16.880861282348633	16.665639877319336	16.291467666625977	16.93744659423828	16.230667114257812	Homo sapiens	1:Experimental evidence at protein level	900	4	0.941283661365727	16.256336635424	1.04027194096057	0.310118643063005	0.939518626128172	-5.42556912609585	0.508472124971904	0.0270946055107693	sp|P56192|SYMC_HUMAN	P56192	SYMC_HUMAN	MARS1	Methionine--tRNA ligase, cytoplasmic		+	
18.631389617919922	13.165075302124023	14.099517822265625	15.630800247192383	12.983476638793945	16.091142654418945	17.198633193969727	16.998308181762695	14.585821151733398	16.537229537963867	15.274496078491211	15.075096130371094	16.67992401123047	16.063081741333008	17.094013214111328	17.124435424804688	16.735544204711914	14.004037857055664	Homo sapiens	1:Experimental evidence at protein level	245	6	0.603012082452196	15.763167443969	0.526097242154173	0.604368279422359	0.949207180293717	-5.80570871724245	0.218698337902417	0.0226389852143434	sp|P56537|IF6_HUMAN	P56537	IF6_HUMAN	EIF6	Eukaryotic translation initiation factor 6		+	
16.20076560974121	16.311080932617188	14.877034187316895	16.41360855102539	16.88967514038086	14.913192749023438	16.137956619262695	14.533516883850098	14.676925659179688	14.724260330200195	13.800765037536621	14.592164039611816	16.780582427978516	16.3166446685791	16.422561645507812	16.039737701416016	15.503857612609863	14.273258209228516	Homo sapiens	1:Experimental evidence at protein level	247	6	0.440845696650182	15.543777393008	0.436113329569303	0.667233570678692	0.96486608584171	-5.84749498013682	0.175722111060769	0.0155329583823277	sp|P57088|TMM33_HUMAN	P57088	TMM33_HUMAN	TMEM33	Transmembrane protein 33		+	
15.95008659362793	16.7199764251709	16.349149703979492	17.750459671020508	16.811738967895508	16.25258445739746	16.096664428710938	15.520041465759277	17.738466262817383	16.153444290161133	16.061492919921875	16.193708419799805	17.51800537109375	17.718042373657227	17.081281661987305	17.26959991455078	17.156646728515625	16.437183380126953	Homo sapiens	1:Experimental evidence at protein level	96	0	0.692123670072668	16.7218846135142	0.858521753430119	0.400359887897546	0.939518626128172	-5.58659931407226	0.397549441026394	0.0270946055107693	sp|P60468|SC61B_HUMAN	P60468	SC61B_HUMAN	SEC61B	Protein transport protein Sec61 subunit beta		+	
19.01995849609375	17.14362907409668	19.22388458251953	21.172374725341797	20.172069549560547	17.822044372558594	19.582008361816406	19.839702606201172	16.923322677612305	16.37779426574707	18.20248794555664	19.200462341308594	21.406463623046875	21.406240463256836	21.208765029907227	21.18456268310547	17.80176544189453	17.25813865661621	Homo sapiens	1:Experimental evidence at protein level	151	0	3.41714442814799	19.1691612852684	3.04712403930937	0.00615464339124924	0.359809921334571	-2.24103306683561	2.21079710564076	0.44392686566681	sp|P60660|MYL6_HUMAN	P60660	MYL6_HUMAN	MYL6	Myosin light polypeptide 6		+	
22.83220863342285	24.069416046142578	24.153465270996094	24.880735397338867	24.20026397705078	22.926069259643555	22.5146484375	22.856948852539062	22.533727645874023	22.341915130615234	21.85106086730957	22.435787200927734	24.115402221679688	24.180095672607422	23.747159957885742	23.718568801879883	21.776691436767578	21.677772521972656	Homo sapiens	1:Experimental evidence at protein level	375	0	0.322029555174645	23.1938043439084	0.232627432552973	0.818317432599806	0.96486608584171	-5.91354099548719	0.0870781969587443	0.0155329583823277	sp|P60709|ACTB_HUMAN	P60709	ACTB_HUMAN	ACTB	Actin, cytoplasmic 1		+	
18.87778091430664	16.90120506286621	18.126771926879883	18.391490936279297	15.997849464416504	17.691503524780273	17.975950241088867	18.30191993713379	17.375274658203125	16.819658279418945	17.362079620361328	17.625774383544922	17.787147521972656	17.412336349487305	16.852767944335938	16.50974464416504	17.179487228393555	17.660072326660156	Homo sapiens	1:Experimental evidence at protein level	406	0	0.044156032094012	17.5119910283895	0.047903342589561	0.962248846901107	0.982837384343998	-5.93881292652126	0.0167126006644303	0.00751833254856876	sp|P60842|IF4A1_HUMAN	P60842	IF4A1_HUMAN	EIF4A1	Eukaryotic initiation factor 4A-I		+	
17.71671485900879	18.390777587890625	18.561016082763672	18.32184600830078	18.175146102905273	18.065143585205078	20.721534729003906	20.215925216674805	19.089691162109375	19.529979705810547	19.482444763183594	19.664812088012695	21.29840850830078	20.820755004882812	19.47388458251953	19.696460723876953	19.754873275756836	19.284862518310547	Homo sapiens	1:Experimental evidence at protein level	119	0	0.23886464161864	19.3281224903889	0.384229976444511	0.704695925461176	0.96486608584171	-5.86810337363605	0.151998239578144	0.0155329583823277	sp|P60866|RS20_HUMAN	P60866	RS20_HUMAN	RPS20	Small ribosomal subunit protein uS10		+	
15.406866073608398	16.246553421020508	15.851126670837402	15.869136810302734	14.305959701538086	15.471992492675781	16.27783203125	16.231225967407227	14.382534980773926	16.08903694152832	15.674915313720703	15.818082809448242	16.203548431396484	16.286827087402344	16.426721572875977	16.529972076416016	16.679357528686523	15.980268478393555	Homo sapiens	1:Experimental evidence at protein level	191	1	-0.750229792107227	15.8719429336878	-1.10501004630368	0.281735140096427	0.939518626128172	-5.36152932745135	0.550158981206664	0.0270946055107693	sp|P60953|CDC42_HUMAN	P60953	CDC42_HUMAN	CDC42	Cell division control protein 42 homolog		+	
19.756061553955078	16.697406768798828	18.180208206176758	18.64906883239746	15.980029106140137	20.220539093017578	18.442642211914062	18.78643035888672	16.53351593017578	16.895923614501953	17.24530029296875	17.50105094909668	18.291208267211914	17.993112564086914	16.656253814697266	16.985553741455078	18.15966033935547	19.076074600219727	Homo sapiens	1:Experimental evidence at protein level	165	0	0.211945143173121	17.9178145292361	0.191713810711304	0.849819834384973	0.96486608584171	-5.92200030651566	0.0706731369045157	0.0155329583823277	sp|P60981|DEST_HUMAN	P60981	DEST_HUMAN	DSTN	Destrin		+	
12.918496131896973	15.885457992553711	15.740750312805176	13.902066230773926	13.36551284790039	12.208646774291992	15.646817207336426	14.440459251403809	15.123698234558105	13.988853454589844	16.276397705078125	14.926816940307617	14.465287208557129	14.969212532043457	14.875518798828125	14.643514633178711	13.670809745788574	13.520483016967773	Homo sapiens	1:Experimental evidence at protein level	207	5	-0.745029401308887	14.4687082045564	-0.940801602536697	0.357572040744422	0.939518626128172	-5.51718358554924	0.446636446881512	0.0270946055107693	sp|P61006|RAB8A_HUMAN	P61006	RAB8A_HUMAN	RAB8A	Ras-related protein Rab-8A		+	
18.656654357910156	19.043413162231445	18.73114013671875	18.214679718017578	17.601703643798828	18.788658142089844	16.996286392211914	16.993467330932617	14.725587844848633	16.349349975585938	14.608489990234375	14.980058670043945	17.001914978027344	16.94482421875	16.96974754333496	16.92168426513672	16.821699142456055	13.770630836486816	Homo sapiens	1:Experimental evidence at protein level	215	4	-1.06999360648183	16.9489745041804	-0.669885224660155	0.510277299885125	0.939518626128172	-5.72325459364737	0.292193751193358	0.0270946055107693	sp|P61106|RAB14_HUMAN	P61106	RAB14_HUMAN	RAB14	Ras-related protein Rab-14		+	
17.94747543334961	17.8992919921875	19.10918617248535	18.694002151489258	18.26714324951172	17.916841506958008	22.56242561340332	22.076969146728516	20.423452377319336	20.276592254638672	21.54676628112793	22.198108673095703	23.445585250854492	23.38716697692871	23.33080291748047	23.821041107177734	21.614145278930664	21.541669845581055	Homo sapiens	1:Experimental evidence at protein level	264	0	2.10932059043279	20.8257012640805	2.14306443850926	0.0440562767093923	0.701889985806215	-3.92715668063169	1.35599220879423	0.153730953826748	sp|P61247|RS3A_HUMAN	P61247	RS3A_HUMAN	RPS3A	Small ribosomal subunit protein eS1		+	
16.37602996826172	16.739181518554688	17.99683380126953	18.108192443847656	17.08386993408203	16.643489837646484	22.006349563598633	21.6695613861084	19.244489669799805	19.844274520874023	19.950925827026367	20.15644073486328	22.579849243164062	22.281421661376953	22.753097534179688	23.133005142211914	20.735448837280273	18.76308250427246	Homo sapiens	1:Experimental evidence at protein level	145	0	2.03850467602295	19.7090023302982	1.8575790767863	0.0773997328252188	0.701889985806215	-4.38885843177254	1.11126053844803	0.153730953826748	sp|P61254|RL26_HUMAN	P61254	RL26_HUMAN	RPL26	Large ribosomal subunit protein uL24		+	
13.365241050720215	15.288209915161133	18.69256591796875	18.411584854125977	18.432924270629883	18.453502655029297	15.070304870605469	13.545377731323242	14.351308822631836	14.562040328979492	15.068449020385742	15.02956485748291	16.91794204711914	15.59414291381836	16.37923240661621	16.66345977783203	15.975187301635742	15.916485786437988	Homo sapiens	1:Experimental evidence at protein level	254	5	1.54693594348836	16.0346585855446	0.944216725861873	0.355865221513043	0.939518626128172	-5.51417666741545	0.448714453252147	0.0270946055107693	sp|P61289|PSME3_HUMAN	P61289	PSME3_HUMAN	PSME3	Proteasome activator complex subunit 3		+	
18.246801376342773	17.379558563232422	19.186878204345703	18.65968894958496	18.3067626953125	17.83921241760254	22.908777236938477	22.489341735839844	19.718339920043945	20.423471450805664	21.14272689819336	22.135164260864258	22.883956909179688	22.57399559020996	22.92034149169922	23.371734619140625	21.166412353515625	21.176158905029297	Homo sapiens	1:Experimental evidence at protein level	204	0	1.90184472043277	20.6365431694164	1.9468623123386	0.0651387123644307	0.701889985806215	-4.24914044497511	1.18616083064295	0.153730953826748	sp|P61313|RL15_HUMAN	P61313	RL15_HUMAN	RPL15	Large ribosomal subunit protein eL15		+	
17.342308044433594	17.67388916015625	17.974224090576172	18.419178009033203	18.10747528076172	17.675289154052734	21.349451065063477	21.17786407470703	17.84961700439453	19.065261840820312	19.777122497558594	19.991092681884766	21.883865356445312	21.056909561157227	21.601566314697266	22.209630966186523	19.87464141845703	19.65691566467285	Homo sapiens	1:Experimental evidence at protein level	136	0	1.41176762313746	19.5520844270813	1.69509434331042	0.104931327219087	0.727383040492046	-4.631197902615	0.979094833948856	0.138236829080846	sp|P61353|RL27_HUMAN	P61353	RL27_HUMAN	RPL27	Large ribosomal subunit protein eL27		+	
18.04112434387207	16.602197647094727	18.193241119384766	18.263813018798828	18.23352813720703	16.842058181762695	21.747406005859375	21.472049713134766	19.678264617919922	19.780025482177734	20.792078018188477	20.51365089416504	22.385761260986328	21.147838592529297	21.889673233032227	23.183094024658203	20.44576072692871	20.662967681884766	Homo sapiens	1:Experimental evidence at protein level	92	0	2.11713482185993	19.9390259373496	2.32616863222206	0.030171544308114	0.660796207361571	-3.60991317902726	1.52040246021521	0.179932458312778	sp|P61513|RL37A_HUMAN	P61513	RL37A_HUMAN	RPL37A	Large ribosomal subunit protein eL43		+	
16.774024963378906	16.92640495300293	16.410633087158203	16.67769432067871	15.521320343017578	17.053592681884766	15.541400909423828	15.236563682556152	14.570131301879883	16.39413833618164	16.629301071166992	15.945263862609863	14.324005126953125	16.571163177490234	13.447081565856934	13.707990646362305	17.445390701293945	16.846599578857422	Homo sapiens	1:Experimental evidence at protein level	193	6	-1.91855323836679	15.9291507993878	-1.64953990003204	0.114012202639723	0.741345529310353	-4.69622134385685	0.943048663966303	0.129979327112763	sp|P61586|RHOA_HUMAN	P61586	RHOA_HUMAN	RHOA	Transforming protein RhoA		+	
13.331138610839844	13.52821159362793	13.738986015319824	12.744728088378906	12.394420623779297	10.922054290771484	19.10873794555664	14.494348526000977	17.91343879699707	17.571537017822266	15.305734634399414	13.957801818847656	20.44019317626953	20.54328727722168	20.412120819091797	20.092092514038086	18.44579315185547	18.217679977416992	Homo sapiens	1:Experimental evidence at protein level	97	9	1.81909364562659	16.1760726559599	1.02135760691241	0.318782102719141	0.939518626128172	-5.44362793162985	0.49650606904664	0.0270946055107693	sp|P61927|RL37_HUMAN	P61927	RL37_HUMAN	RPL37	Large ribosomal subunit protein eL37		+	
14.623104095458984	15.770418167114258	15.906919479370117	14.90336799621582	14.024614334106445	13.78925609588623	17.149934768676758	16.603485107421875	17.26327896118164	14.800774574279785	17.758569717407227	17.723243713378906	17.912994384765625	18.616483688354492	17.37838363647461	17.749940872192383	17.217741012573242	17.106504440307617	Homo sapiens	1:Experimental evidence at protein level	334	1	1.1945211761688	16.4187052278481	1.50283235192491	0.147867459963461	0.759319389001558	-4.89639383890695	0.830127387282016	0.119575510396182	sp|P61964|WDR5_HUMAN	P61964	WDR5_HUMAN	WDR5	WD repeat-containing protein 5		+	
16.768352508544922	16.0543270111084	16.60409164428711	16.28500747680664	14.400921821594238	16.06075096130371	17.30121421813965	17.196470260620117	17.438121795654297	17.15083885192871	17.192384719848633	17.000743865966797	17.648670196533203	17.49727439880371	17.21466827392578	17.45821189880371	17.192546844482422	16.305978775024414	Homo sapiens	1:Experimental evidence at protein level	463	0	-0.0737224002794044	16.8074306423543	-0.11957195913196	0.905966068333987	0.974704925422125	-5.93295348644904	0.0428880678985423	0.0111268393336873	sp|P61978|HNRPK_HUMAN	P61978	HNRPK_HUMAN	HNRNPK	Heterogeneous nuclear ribonucleoprotein K		+	
14.201608657836914	17.377227783203125	14.872235298156738	16.097820281982422	14.853490829467773	14.43160343170166	14.56425952911377	14.423569679260254	17.094924926757812	16.541093826293945	14.74539852142334	13.95291519165039	14.488080024719238	15.24662971496582	13.821843147277832	13.804466247558594	14.930405616760254	13.44538402557373	Homo sapiens	1:Experimental evidence at protein level	204	10	-2.15063590538498	14.9644365888042	-2.21924701301193	0.0376927267929645	0.666197031689605	-3.79700847563851	1.42374244338612	0.176397306684916	sp|P62070|RRAS2_HUMAN	P62070	RRAS2_HUMAN	RRAS2	Ras-related protein R-Ras2		+	
13.22478199005127	13.113829612731934	13.767807006835938	12.048842430114746	12.867802619934082	11.962002754211426	20.349016189575195	19.94938850402832	15.83798599243164	17.77655601501465	19.261816024780273	19.76591682434082	21.081687927246094	20.96540641784668	21.137001037597656	21.1935977935791	19.606353759765625	18.718517303466797	Homo sapiens	1:Experimental evidence at protein level	194	6	1.99935144488585	17.2349397629027	0.956338508888038	0.349851554526467	0.939518626128172	-5.50342361474034	0.456116192008332	0.0270946055107693	sp|P62081|RS7_HUMAN	P62081	RS7_HUMAN	RPS7	Small ribosomal subunit protein eS7		+	
