C_01	C_02	C_03	C_04	C_05	C_06	C_07	C_08	T_01	T_02	T_03	T_04	T_05	T_06	T_07	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	C_vs_T_logFC	C_vs_T_AveExpr	C_vs_T_t	C_vs_T_P.Value	C_vs_T_adj.P.Val	C_vs_T_B	C_vs_T_-log(P.Value)	C_vs_T_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	C_vs_T_Valid	C_vs_T_Significant
24.608797073364258	22.456350326538086	22.125408172607422	22.237295150756836	22.173669815063477	24.155385971069336	22.205039978027344	22.042522430419922	23.146120071411133	22.21031379699707	24.416698455810547	22.43754768371582	24.490346908569336	24.612415313720703	22.265941619873047	Homo sapiens	1:Experimental evidence at protein level	386	6	0.679512264016896	23.0381770252003	1.38099604658503	0.182543464784363	0.367694480258613	-5.24323496570358	0.738633710558099	0.434512889606848	sp|P53582|MAP11_HUMAN	P53582	MAP11_HUMAN	METAP1	Methionine aminopeptidase 1		+	
22.889028549194336	21.800689697265625	25.415390014648438	26.481603622436523	26.860387802124023	27.103368759155273	26.487253189086914	23.563419342041016	24.835813522338867	22.348085403442383	24.539331436157227	26.492855072021484	25.401973724365234	25.887575149536133	21.428647994995117	Homo sapiens	1:Experimental evidence at protein level	346	4	-0.595378978841204	24.740497237447	-0.880773625293384	0.388919962207302	0.576237840499132	-5.77386110596773	0.410139765122061	0.23939822578424	sp|P53597|SUCA_HUMAN	P53597	SUCA_HUMAN	SUCLG1	Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial		+	
23.610519409179688	23.176959991455078	24.488046646118164	24.571565628051758	25.040054321289062	24.922128677368164	25.149612426757812	23.01392364501953	24.229888916015625	24.366363525390625	24.773536682128906	25.41324234008789	25.132814407348633	24.527606964111328	21.558507919311523	Homo sapiens	1:Experimental evidence at protein level	953	3	0.0923680580571578	24.2478412106495	0.292568739485784	0.772870600312283	0.867094089795298	-6.11263626716969	0.111893212775826	0.0619337739634861	sp|P53618|COPB_HUMAN	P53618	COPB_HUMAN	COPB1	Coatomer subunit beta		+	
23.8091983795166	23.900501251220703	23.9467716217041	24.485300064086914	24.688095092773438	24.780202865600586	24.35723304748535	22.27170753479004	24.178071975708008	24.436328887939453	24.608688354492188	25.02231216430664	24.995328903198242	24.310546875	21.788000106811523	Homo sapiens	1:Experimental evidence at protein level	1224	2	0.22083315942686	24.0898431321137	0.800607968084792	0.432782750958528	0.615631902672007	-5.83908880118652	0.363730056849758	0.210678882675175	sp|P53621|COPA_HUMAN	P53621	COPA_HUMAN	COPA	Coatomer subunit alpha		+	
24.676803588867188	24.572858810424805	24.614307403564453	25.628337860107422	26.26111602783203	25.645671844482422	26.37882423400879	22.32145881652832	25.144590377807617	25.041358947753906	24.605844497680664	24.67488670349121	26.893667221069336	24.793563842773438	24.409221649169922	Homo sapiens	1:Experimental evidence at protein level	463	1	0.167149979810979	25.0350611316385	0.387782847399319	0.702280063092427	0.820096784203327	-6.08032459379495	0.153489660519846	0.086134891073506	sp|P53634|CATC_HUMAN	P53634	CATC_HUMAN	CTSC	Dipeptidyl peptidase 1		+	
25.480976104736328	25.366971969604492	26.361305236816406	25.431861877441406	25.239320755004883	25.50971221923828	22.152326583862305	25.0512752532959	23.592884063720703	24.336734771728516	21.638723373413086	23.465906143188477	22.12432098388672	21.375410079956055	20.882524490356445	Homo sapiens	1:Experimental evidence at protein level	917	5	-2.53261083497313	23.8683290290956	-4.14704845501646	0.000500351833087187	0.0252665675605331	-0.0333593238381278	3.30072450479654	1.59745375257038	sp|P53814|SMTN_HUMAN	P53814	SMTN_HUMAN	SMTN	Smoothelin		+	+
22.90106964111328	24.015296936035156	21.845869064331055	21.651525497436523	23.99519920349121	24.41551971435547	26.276182174682617	22.668182373046875	23.50663185119629	22.871726989746094	23.050195693969727	24.558671951293945	23.25180435180664	23.283245086669922	21.95797348022461	Homo sapiens	1:Experimental evidence at protein level	364	5	-0.197328945834599	23.3476548042562	-0.357738969165396	0.724292684614303	0.835903455910525	-6.0914845485621	0.140085901169138	0.0778438792434378	sp|P53990|IST1_HUMAN	P53990	IST1_HUMAN	IST1	IST1 homolog		+	
25.78838348388672	24.92790412902832	26.189495086669922	25.845069885253906	27.66350746154785	26.523723602294922	26.278152465820312	21.685012817382812	27.07829475402832	26.13544273376465	26.844839096069336	26.950668334960938	28.47113037109375	27.027748107910156	24.666500091552734	Homo sapiens	1:Experimental evidence at protein level	127	1	1.22215708964244	26.1131882557799	2.73987131138317	0.0126371348535212	0.0979067698730699	-2.98213763246655	1.89835138003729	1.00918727738107	sp|P53999|TCP4_HUMAN	P53999	TCP4_HUMAN	SUB1	Activated RNA polymerase II transcriptional coactivator p15		+	
22.25468635559082	22.961971282958984	24.290237426757812	23.787879943847656	24.4140625	24.318321228027344	22.76685905456543	22.368661880493164	23.579328536987305	24.04067039489746	24.905467987060547	24.753738403320312	24.818082809448242	24.568946838378906	21.92441177368164	Homo sapiens	1:Experimental evidence at protein level	660	5	0.744972093585268	23.7055819299219	2.15107785845369	0.0438958510751406	0.176678312150509	-4.07711168122268	1.35757652623448	0.75281675831121	sp|P54136|SYRC_HUMAN	P54136	SYRC_HUMAN	RARS1	Arginine--tRNA ligase, cytoplasmic		+	
23.072664260864258	22.835721969604492	24.239139556884766	24.027788162231445	24.39688491821289	24.088346481323242	24.266008377075195	22.178247451782227	23.1768741607666	23.81749153137207	24.91606330871582	24.6750431060791	24.676576614379883	24.25659942626953	22.266510009765625	Homo sapiens	1:Experimental evidence at protein level	528	3	0.397883943471136	23.7816594789086	1.2937975018222	0.210502874576348	0.400474386251896	-5.35023557026992	0.676741969167401	0.397425255522788	sp|P54577|SYYC_HUMAN	P54577	SYYC_HUMAN	YARS1	Tyrosine--tRNA ligase, cytoplasmic		+	
25.177288055419922	24.985624313354492	25.14971923828125	24.740076065063477	25.569095611572266	24.776424407958984	24.73294448852539	24.596813201904297	25.184093475341797	24.724407196044922	25.665754318237305	24.473098754882812	25.725244522094727	25.217872619628906	22.40970230102539	Homo sapiens	1:Experimental evidence at protein level	494	1	-0.14632028730782	24.8686588887507	-0.436810168202469	0.666936626897915	0.792377853242168	-6.0602144197008	0.175915431295009	0.101067671383277	sp|P54578|UBP14_HUMAN	P54578	UBP14_HUMAN	USP14	Ubiquitin carboxyl-terminal hydrolase 14		+	
24.658437728881836	24.76172637939453	25.92845916748047	25.33298683166504	26.406347274780273	25.428342819213867	23.588516235351562	24.27594566345215	22.251813888549805	24.137680053710938	22.753881454467773	23.585617065429688	26.788959503173828	21.935611724853516	21.926557540893555	Homo sapiens	1:Experimental evidence at protein level	639	2	-1.6444467111688	24.2441735976103	-2.89362300914771	0.00899149895951481	0.0880813103658484	-2.67645598349331	2.0461679016394	1.05511623308689	sp|P54652|HSP72_HUMAN	P54652	HSP72_HUMAN	HSPA2	Heat shock-related 70 kDa protein 2		+	
25.52876853942871	25.124387741088867	25.439157485961914	24.93220329284668	24.989789962768555	25.23536491394043	25.81791877746582	24.99770164489746	25.26308250427246	24.948877334594727	24.98270034790039	24.77145004272461	25.226781845092773	24.342819213867188	22.570236206054688	Homo sapiens	1:Experimental evidence at protein level	363	1	-0.619367084195439	24.9419008474198	-1.79911191824424	0.0871353658760064	0.245276875587903	-4.65522918172832	1.05980554088862	0.610343394630825	sp|P54725|RD23A_HUMAN	P54725	RD23A_HUMAN	RAD23A	UV excision repair protein RAD23 homolog A		+	
25.290294647216797	22.189598083496094	25.237197875976562	24.9954776763916	25.621383666992188	24.933570861816406	24.859161376953125	22.594501495361328	25.762487411499023	25.531051635742188	26.115148544311523	25.2347354888916	26.497800827026367	25.871124267578125	24.30215835571289	Homo sapiens	1:Experimental evidence at protein level	409	2	1.23950607294499	24.9914108978009	3.2631941208223	0.00389770324054968	0.0586307055252176	-1.91847623525665	2.40919122984074	1.23187487975576	sp|P54727|RD23B_HUMAN	P54727	RD23B_HUMAN	RAD23B	UV excision repair protein RAD23 homolog B		+	
24.808542251586914	24.04841423034668	25.339754104614258	25.73221206665039	26.44921112060547	26.381317138671875	25.906049728393555	22.53642463684082	26.086103439331055	24.555877685546875	25.224853515625	27.20914077758789	26.67139434814453	26.91407012939453	24.763212203979492	Homo sapiens	1:Experimental evidence at protein level	239	1	0.860486838502442	25.4944126307996	2.08790453189315	0.0498295710673036	0.188990360351419	-4.18574233377622	1.30251285121756	0.723560346900574	sp|P54819|KAD2_HUMAN	P54819	KAD2_HUMAN	AK2	Adenylate kinase 2, mitochondrial		+	
24.15610122680664	22.603477478027344	26.469858169555664	27.87373161315918	28.008819580078125	28.344762802124023	28.201400756835938	22.545459747314453	21.83503532409668	22.802770614624023	21.72314453125	27.986244201660156	22.56881332397461	23.92547607421875	21.92864418029785	Homo sapiens	1:Experimental evidence at protein level	508	6	-2.67075445743614	24.7015131995673	-3.04321448962047	0.00642768230613767	0.0770235960896536	-2.37316035193256	2.19194559676572	1.11337620883151	sp|P54868|HMCS2_HUMAN	P54868	HMCS2_HUMAN	HMGCS2	Hydroxymethylglutaryl-CoA synthase, mitochondrial		+	
23.671998977661133	23.365859985351562	22.653358459472656	24.213428497314453	24.29081153869629	24.059322357177734	24.244491577148438	21.892671585083008	21.38733673095703	22.714933395385742	21.215065002441406	24.231395721435547	24.48314666748047	23.366676330566406	22.15627098083496	Homo sapiens	1:Experimental evidence at protein level	295	4	-0.678819152263781	23.1902294054208	-1.46881809065935	0.15746249367576	0.342939786839845	-5.1297398909183	0.802822875077115	0.464782126425978	sp|P54920|SNAA_HUMAN	P54920	SNAA_HUMAN	NAPA	Alpha-soluble NSF attachment protein		+	
23.42635154724121	22.817777633666992	24.57615089416504	24.19352149963379	23.73626136779785	24.152677536010742	23.58724594116211	22.565916061401367	23.397573471069336	22.094072341918945	23.80489158630371	23.716150283813477	23.66459846496582	24.213010787963867	21.207685470581055	Homo sapiens	1:Experimental evidence at protein level	431	5	-0.418897798329809	23.3996304825874	-1.27703967208716	0.216240638322059	0.407459801509187	-5.37013193181318	0.665062685310909	0.389915230712674	sp|P55010|IF5_HUMAN	P55010	IF5_HUMAN	EIF5	Eukaryotic translation initiation factor 5		+	
22.3739070892334	22.716989517211914	21.740720748901367	21.703298568725586	21.968677520751953	24.44644546508789	23.66883087158203	21.896209716796875	25.164764404296875	22.320690155029297	24.662761688232422	25.690879821777344	22.465564727783203	25.643665313720703	21.844078063964844	Homo sapiens	1:Experimental evidence at protein level	1212	8	1.45418903561202	23.2143782055785	2.59743288061009	0.0172371908209593	0.111664283602929	-3.25897542684061	1.76353351057421	0.952085716003485	sp|P55011|S12A2_HUMAN	P55011	S12A2_HUMAN	SLC12A2	Solute carrier family 12 member 2		+	
23.753509521484375	23.931087493896484	24.681093215942383	24.44123649597168	25.05118179321289	24.68232536315918	24.6850643157959	22.836544036865234	21.60759925842285	22.843231201171875	24.890216827392578	24.969945907592773	25.33928871154785	25.145816802978516	21.896682739257812	Homo sapiens	1:Experimental evidence at protein level	377	3	-0.387695469932854	24.0360842792079	-0.885265015454219	0.386551458882409	0.573686320665783	-5.77003645397411	0.412792683321148	0.241325505582427	sp|P55036|PSMD4_HUMAN	P55036	PSMD4_HUMAN	PSMD4	26S proteasome non-ATPase regulatory subunit 4		+	
23.89569664001465	24.912458419799805	22.2784481048584	24.269489288330078	24.803909301757812	23.615039825439453	24.02517318725586	22.21769905090332	21.816627502441406	25.482139587402344	21.2344970703125	23.963863372802734	21.58436393737793	22.173736572265625	21.824193954467773	Homo sapiens	1:Experimental evidence at protein level	493	6	-1.09271043809232	23.2056897583274	-1.84364897648971	0.0801289144358694	0.235478183979583	-4.58591662843749	1.09621074091933	0.628049322149351	sp|P55058|PLTP_HUMAN	P55058	PLTP_HUMAN	PLTP	Phospholipid transfer protein		+	
23.068735122680664	23.177705764770508	23.16291618347168	23.667869567871094	24.4681396484375	23.880285263061523	22.40031623840332	21.710798263549805	23.72833251953125	22.89761734008789	23.911914825439453	24.07928466796875	24.62000274658203	24.701656341552734	21.841459274291992	Homo sapiens	1:Experimental evidence at protein level	971	4	0.552943954015699	23.4098419523732	1.70677738709983	0.103369897384232	0.265620254560527	-4.7950639502158	0.985605914852363	0.575738811425705	sp|P55060|XPO2_HUMAN	P55060	XPO2_HUMAN	CSE1L	Exportin-2		+	
25.943378448486328	25.595096588134766	26.037357330322266	26.047407150268555	26.872190475463867	26.395524978637695	26.242143630981445	25.1844425201416	26.086984634399414	25.765119552612305	26.535369873046875	27.073930740356445	27.161945343017578	26.7573184967041	24.60657501220703	Homo sapiens	1:Experimental evidence at protein level	806	0	0.311653618395461	26.1476568931916	1.10356612301502	0.282905201698697	0.480532758866208	-5.56299071802483	0.548359067218612	0.318277000274571	sp|P55072|TERA_HUMAN	P55072	TERA_HUMAN	VCP	Transitional endoplasmic reticulum ATPase		+	
22.68695640563965	23.16493797302246	21.860340118408203	23.030794143676758	22.74163055419922	21.630130767822266	21.553451538085938	21.683176040649414	22.15620994567871	22.973665237426758	22.909683227539062	21.444366455078125	22.435367584228516	22.482362747192383	21.625438690185547	Homo sapiens	1:Experimental evidence at protein level	439	10	0.0609972532278142	22.2970652947157	0.146883345038531	0.884697146127196	0.931747985110182	-6.14467747814425	0.0532053736816424	0.0307015377278397	sp|P55081|MFAP1_HUMAN	P55081	MFAP1_HUMAN	MFAP1	Microfibrillar-associated protein 1		+	
24.292163848876953	21.903730392456055	24.618898391723633	24.855703353881836	24.699108123779297	24.396583557128906	24.361082077026367	24.230745315551758	23.818363189697266	22.81184196472168	21.876285552978516	25.27853775024414	22.18440818786621	23.33671760559082	23.24386215209961	Homo sapiens	1:Experimental evidence at protein level	255	2	-0.865768909877769	23.7333320411331	-1.54395747902962	0.138301386666704	0.316346599656442	-5.02823595288875	0.85917346545339	0.499836829320465	sp|P55083|MFAP4_HUMAN	P55083	MFAP4_HUMAN	MFAP4	Microfibril-associated glycoprotein 4		+	
22.707395553588867	22.68949317932129	24.644521713256836	25.19291877746582	25.292293548583984	25.843717575073242	24.97893714904785	22.28851890563965	21.54595947265625	26.206775665283203	25.005163192749023	25.43863296508789	24.011655807495117	24.277542114257812	21.378711700439453	Homo sapiens	1:Experimental evidence at protein level	474	5	-0.160850824771579	24.0780847552913	-0.283846927393298	0.779450338195922	0.872054891976442	-6.11514847611065	0.108211550179493	0.0594561773011879	sp|P55084|ECHB_HUMAN	P55084	ECHB_HUMAN	HADHB	Trifunctional enzyme subunit beta, mitochondrial		+	
22.119787216186523	24.119386672973633	24.741254806518555	24.34689712524414	25.21677017211914	25.012958526611328	25.142248153686523	22.99184799194336	25.283466339111328	24.92801284790039	25.946876525878906	24.963682174682617	24.413288116455078	24.93370819091797	24.352325439453125	Homo sapiens	1:Experimental evidence at protein level	182	2	0.848788677119462	24.5681886753002	1.89497680887771	0.072669595337707	0.222588636819875	-4.50458369313919	1.1386472581787	0.652497010227674	sp|P55145|MANF_HUMAN	P55145	MANF_HUMAN	MANF	Mesencephalic astrocyte-derived neurotrophic factor		+	
24.23187255859375	24.11358642578125	23.8193359375	23.353561401367188	25.09536361694336	23.434810638427734	24.14930534362793	21.847444534301758	22.02897834777832	23.852033615112305	24.888357162475586	25.02233123779297	25.850849151611328	24.553815841674805	22.476011276245117	Homo sapiens	1:Experimental evidence at protein level	391	3	0.405778375455444	23.9023471171651	0.945424003097145	0.355744464513251	0.547180610494818	-5.71709004756286	0.448861848938839	0.261869300367438	sp|P55209|NP1L1_HUMAN	P55209	NP1L1_HUMAN	NAP1L1	Nucleosome assembly protein 1-like 1		+	
23.95528793334961	22.588016510009766	23.677440643310547	23.833755493164062	24.0299015045166	21.93029022216797	21.71352767944336	22.173433303833008	22.41786003112793	23.701488494873047	23.779476165771484	24.52395248413086	23.168428421020508	24.00251579284668	21.716632843017578	Homo sapiens	1:Experimental evidence at protein level	362	6	0.399918382749657	23.1416495499046	0.970338928390999	0.343486754797664	0.533878274751185	-5.69423397045506	0.464090005123186	0.272557751641902	sp|P55263|ADK_HUMAN	P55263	ADK_HUMAN	ADK	Adenosine kinase		+	
22.82513427734375	22.614652633666992	22.134403228759766	23.119770050048828	24.771108627319336	21.434425354003906	22.456562042236328	20.977293014526367	23.74547576904297	22.384788513183594	23.76404571533203	23.69683265686035	24.816625595092773	23.481021881103516	22.001005172729492	Homo sapiens	1:Experimental evidence at protein level	1226	9	0.940022757995287	22.9396011014949	2.29289962061714	0.0328464829141741	0.149671088013737	-3.82629025475622	1.48351112633984	0.824862084284668	sp|P55265|DSRAD_HUMAN	P55265	DSRAD_HUMAN	ADAR	Double-stranded RNA-specific adenosine deaminase		+	
24.0335750579834	22.92525291442871	24.6865234375	24.541160583496094	24.452293395996094	24.813312530517578	24.47198486328125	22.165334701538086	25.78072738647461	24.808340072631836	23.905649185180664	24.209495544433594	25.90422248840332	23.858911514282227	23.849382400512695	Homo sapiens	1:Experimental evidence at protein level	224	1	0.696104546384433	24.2895058143901	1.69675153704924	0.105279685880727	0.268825020920036	-4.80992509386318	0.977655419517265	0.570530311727624	sp|P55327|TPD52_HUMAN	P55327	TPD52_HUMAN	TPD52	Tumor protein D52		+	
22.264263153076172	22.4798641204834	24.563108444213867	24.06330680847168	24.89959716796875	24.782833099365234	24.134634017944336	22.257837295532227	23.727893829345703	22.899961471557617	24.700355529785156	24.781814575195312	24.721776962280273	25.091455459594727	21.871013641357422	Homo sapiens	1:Experimental evidence at protein level	322	5	0.352486184507914	23.8003253536472	0.902726910280357	0.377433336349514	0.56583122636857	-5.75499674097668	0.423159743934588	0.247313088930376	sp|P55735|SEC13_HUMAN	P55735	SEC13_HUMAN	SEC13	Protein SEC13 homolog		+	
22.645904541015625	22.462678909301758	23.902202606201172	24.136884689331055	25.859704971313477	24.362571716308594	24.110088348388672	22.481658935546875	24.342914581298828	22.95210838317871	24.523151397705078	25.502607345581055	26.191802978515625	25.21636390686035	22.987058639526367	Homo sapiens	1:Experimental evidence at protein level	128	5	0.856671216723964	24.0997834833395	1.97945290790664	0.0617201268551864	0.209071982938885	-4.36745713414049	1.20957318998979	0.679704161683901	sp|P55769|NH2L1_HUMAN	P55769	NH2L1_HUMAN	SNU13	NHP2-like protein 1		+	
25.151309967041016	25.115076065063477	25.407421112060547	25.21938705444336	25.137632369995117	25.157794952392578	24.66584014892578	24.411251068115234	24.25341796875	25.23535919189453	24.863069534301758	24.891611099243164	24.826705932617188	25.3887939453125	23.748748779296875	Homo sapiens	1:Experimental evidence at protein level	919	0	-0.220176313674841	24.8998831706019	-0.655521380211035	0.519614761886847	0.682990897607482	-5.94222779076852	0.284318519425543	0.165585084232354	sp|P55786|PSA_HUMAN	P55786	PSA_HUMAN	NPEPPS	Puromycin-sensitive aminopeptidase		+	
23.027132034301758	23.65202522277832	23.27405548095703	23.563827514648438	24.465164184570312	24.341901779174805	23.95345687866211	22.516254425048828	24.678001403808594	23.716062545776367	22.671981811523438	24.833627700805664	24.9998722076416	24.978668212890625	21.478370666503906	Homo sapiens	1:Experimental evidence at protein level	449	3	0.359682067224202	23.7309331428251	0.974626878059005	0.341406776636861	0.532780353834924	-5.69024599657864	0.466727862756183	0.273451798061466	sp|P55795|HNRH2_HUMAN	P55795	HNRH2_HUMAN	HNRNPH2	Heterogeneous nuclear ribonucleoprotein H2		+	
24.448375701904297	23.084556579589844	24.182722091674805	24.01481056213379	24.80632972717285	24.028451919555664	24.14334487915039	21.76131248474121	24.979454040527344	24.061161041259766	24.87549591064453	24.668045043945312	24.994474411010742	24.861127853393555	23.7405948638916	Homo sapiens	1:Experimental evidence at protein level	814	1	0.876330815883275	24.1702351749168	2.71924363023061	0.0132222766213931	0.0998703872466924	-3.0226281591874	1.87869376126612	1.00056326614674	sp|P55884|EIF3B_HUMAN	P55884	EIF3B_HUMAN	EIF3B	Eukaryotic translation initiation factor 3 subunit B		+	
22.38836097717285	23.065624237060547	22.784799575805664	24.17690658569336	23.480937957763672	23.946077346801758	23.316638946533203	22.076068878173828	21.942615509033203	22.781509399414062	22.489614486694336	22.985830307006836	22.52954864501953	22.618793487548828	21.11440086364746	Homo sapiens	1:Experimental evidence at protein level	94	6	-0.737755712252568	22.7747874946825	-2.33343553028326	0.0301951357066819	0.146246602117804	-3.75293268131754	1.52006301419176	0.834914215492829	sp|P56134|ATPK_HUMAN	P56134	ATPK_HUMAN	ATP5MF	ATP synthase F(0) complex subunit f, mitochondrial		+	
22.59650421142578	22.303627014160156	21.700475692749023	23.315614700317383	24.544729232788086	23.70102882385254	23.66101837158203	22.36537742614746	24.34943199157715	22.140926361083984	24.38662338256836	24.38226318359375	24.830604553222656	24.48955726623535	21.969148635864258	Homo sapiens	1:Experimental evidence at protein level	900	6	0.827032218169542	23.3737025841206	1.99883135291755	0.0594254219543	0.205804251303431	-4.33544540727905	1.22602772585096	0.686545658249237	sp|P56192|SYMC_HUMAN	P56192	SYMC_HUMAN	MARS1	Methionine--tRNA ligase, cytoplasmic		+	
27.700965881347656	25.234214782714844	28.395174026489258	29.074193954467773	28.631153106689453	29.667749404907227	28.774295806884766	25.350467681884766	28.023361206054688	27.656051635742188	25.21027374267578	28.1209659576416	26.838773727416992	27.224470138549805	25.788902282714844	Homo sapiens	1:Experimental evidence at protein level	323	0	-0.767132852643162	27.4319407208484	-1.4637417856413	0.158831638952901	0.344653006285329	-5.13645289332712	0.799062982677093	0.462617928957304	sp|P56470|LEG4_HUMAN	P56470	LEG4_HUMAN	LGALS4	Galectin-4		+	
24.428874969482422	24.732593536376953	25.158323287963867	24.940305709838867	25.63706398010254	24.86067008972168	24.72481918334961	23.968538284301758	25.991830825805664	24.919477462768555	25.585315704345703	25.524330139160156	26.56239891052246	26.562816619873047	23.98084831237793	Homo sapiens	1:Experimental evidence at protein level	245	0	0.848233490401327	25.1676572155585	2.69364948976967	0.0139841402690746	0.102212726011827	-3.07268500156137	1.85436422846113	0.990495028930866	sp|P56537|IF6_HUMAN	P56537	IF6_HUMAN	EIF6	Eukaryotic translation initiation factor 6		+	
22.44133758544922	21.816503524780273	23.430601119995117	23.376195907592773	23.067747116088867	23.672645568847656	23.990585327148438	21.59830665588379	22.33197784423828	24.152402877807617	23.692480087280273	24.146530151367188	22.213302612304688	23.309724807739258	23.201601028442383	Homo sapiens	1:Experimental evidence at protein level	925	5	0.457757084107207	23.0976490366705	1.03070577165759	0.31500376256497	0.506919019540183	-5.63663335577281	0.501684258745494	0.295061413794572	sp|P57737|CORO7_HUMAN	P57737	CORO7_HUMAN	CORO7	Coronin-7		+	
26.489288330078125	26.016115188598633	26.83895492553711	26.1584415435791	26.511816024780273	26.330631256103516	26.023052215576172	25.58425521850586	26.035930633544922	26.715234756469727	26.769887924194336	26.202829360961914	26.346040725708008	26.780351638793945	24.39760971069336	Homo sapiens	1:Experimental evidence at protein level	118	0	-0.00159389161974843	26.2099593034309	-0.00524917527309337	0.99586387815715	0.996987244065957	-6.15548537880204	0.00180002001535581	0.00131039822516077	sp|P58546|MTPN_HUMAN	P58546	MTPN_HUMAN	MTPN	Myotrophin		+	
28.921213150024414	27.27556610107422	29.898590087890625	30.63999366760254	29.079425811767578	30.106491088867188	31.15428352355957	26.175004959106445	32.700172424316406	29.594552993774414	31.259742736816406	29.624624252319336	30.012603759765625	32.944488525390625	32.93663787841797	Homo sapiens	1:Experimental evidence at protein level	94	0	2.29812329457317	30.164176018856	2.78977894015166	0.0113217107513741	0.0939067130078926	-2.88364623080146	1.94608794472494	1.02730336068302	sp|P59665|DEF1_HUMAN	P59665	DEF1_HUMAN	DEFA1	Neutrophil defensin 1	sp|P59666|DEF3_HUMAN	+	
25.514741897583008	24.633399963378906	25.83867645263672	26.33453941345215	26.2607364654541	26.59178924560547	26.03165626525879	24.407461166381836	24.84846305847168	25.668506622314453	26.435199737548828	26.740097045898438	26.21916389465332	26.837873458862305	21.985610961914062	Homo sapiens	1:Experimental evidence at protein level	168	1	-0.124379413882782	25.6001464787578	-0.344967884689295	0.733726054271215	0.844046497946472	-6.09595964131962	0.134466059056183	0.073633627728218	sp|P59998|ARPC4_HUMAN	P59998	ARPC4_HUMAN	ARPC4	Actin-related protein 2/3 complex subunit 4		+	
28.12712860107422	27.324705123901367	29.002826690673828	28.884397506713867	29.875917434692383	29.374055862426758	27.98496437072754	27.280460357666016	26.209335327148438	28.800004959106445	29.910524368286133	29.34943199157715	30.745296478271484	29.510997772216797	24.61697006225586	Homo sapiens	1:Experimental evidence at protein level	249	0	0.0137141260057874	28.4410496167651	0.0267940529955762	0.978890002030119	0.987794061173088	-6.15513890669328	0.00926610717059462	0.00533358923694295	sp|P60174|TPIS_HUMAN	P60174	TPIS_HUMAN	TPI1	Triosephosphate isomerase		+	
22.75246810913086	22.365182876586914	23.688060760498047	23.758678436279297	24.842369079589844	24.361454010009766	22.708410263061523	22.05800437927246	23.74610137939453	22.382638931274414	24.122272491455078	24.64529800415039	24.98655128479004	24.20541763305664	20.663232803344727	Homo sapiens	1:Experimental evidence at protein level	445	6	0.266947613541703	23.399021295827	0.677469177121118	0.505883526212881	0.671610515353676	-5.92787854483621	0.295949462894913	0.172882512765785	sp|P60228|EIF3E_HUMAN	P60228	EIF3E_HUMAN	EIF3E	Eukaryotic translation initiation factor 3 subunit E		+	
23.152101516723633	22.776330947875977	23.209514617919922	21.46018409729004	24.263778686523438	24.52489471435547	24.523414611816406	22.41620445251465	24.01796531677246	22.57976531982422	24.02400779724121	24.125646591186523	24.54440689086914	24.545581817626953	21.072649002075195	Homo sapiens	1:Experimental evidence at protein level	96	7	0.316097557787998	23.4023951374932	0.743191585951039	0.466021503119607	0.642226838538278	-5.88222713679513	0.331594043673233	0.192311549305913	sp|P60468|SC61B_HUMAN	P60468	SC61B_HUMAN	SEC61B	Protein transport protein Sec61 subunit beta		+	
28.113405227661133	27.991975784301758	29.681549072265625	29.147079467773438	29.40545082092285	29.31986427307129	28.23319435119629	27.7700138092041	28.27806282043457	28.22464942932129	28.69624900817871	28.82794952392578	27.647846221923828	28.800369262695312	26.531538009643555	Homo sapiens	1:Experimental evidence at protein level	151	0	-0.48488393243306	28.4398394580481	-1.39439373447017	0.178522416010183	0.362789540617765	-5.22628704703271	0.748307244323159	0.440345242332639	sp|P60660|MYL6_HUMAN	P60660	MYL6_HUMAN	MYL6	Myosin light polypeptide 6		+	
30.881309509277344	30.224748611450195	31.479352951049805	32.0450325012207	32.370277404785156	32.288909912109375	31.41628646850586	29.71564483642578	29.321517944335938	31.663286209106445	31.60784339904785	32.134803771972656	31.690479278564453	31.69662857055664	27.710430145263672	Homo sapiens	1:Experimental evidence at protein level	375	0	-0.399890509339965	31.0630915634493	-0.993983857734356	0.332125379588781	0.523554661429916	-5.6720454705113	0.478697936222709	0.281037969346924	sp|P60709|ACTB_HUMAN	P60709	ACTB_HUMAN	ACTB	Actin, cytoplasmic 1		+	
26.356111526489258	25.5848445892334	26.417083740234375	26.548608779907227	27.49459457397461	26.863927841186523	26.28440284729004	25.015047073364258	26.446964263916016	26.332338333129883	27.49451446533203	27.08540153503418	27.944215774536133	27.622081756591797	23.136228561401367	Homo sapiens	1:Experimental evidence at protein level	406	0	0.308150929629846	26.4205646059817	0.937548533300332	0.359680145863837	0.550929900291314	-5.72420220840866	0.444083534324258	0.258903656780535	sp|P60842|IF4A1_HUMAN	P60842	IF4A1_HUMAN	EIF4A1	Eukaryotic initiation factor 4A-I		+	
