X078B	X078_102A	X102B	X255A	X255B	X344B	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	Normal_vs_Luminal_logFC	Normal_vs_Luminal_AveExpr	Normal_vs_Luminal_t	Normal_vs_Luminal_P.Value	Normal_vs_Luminal_adj.P.Val	Normal_vs_Luminal_B	Normal_vs_Luminal_-log(P.Value)	Normal_vs_Luminal_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	Normal_vs_Luminal_Valid	Normal_vs_Luminal_Significant
23.471525192260742	22.1118221282959	21.900991439819336	21.50335121154785	22.464162826538086	23.587478637695312	Homo sapiens	1:Experimental evidence at protein level	430	0	0.512789376493483	22.504465651375	0.593797464796567	0.565295119853027	0.721484811236125	-5.92409814299271	0.247724763752776	0.141772807281189	sp|P82675|RT05_HUMAN	P82675	RT05_HUMAN	MRPS5	Small ribosomal subunit protein uS5m		+	
22.483455657958984	19.153324127197266	21.476547241210938	17.53915023803711	21.720409393310547	22.972169876098633	Homo sapiens	1:Experimental evidence at protein level	194	2	3.38387900234999	20.865856409376	3.54021251253397	0.00501502604219187	0.0455418581128775	-1.9196920624198	2.29972680741906	1.34158925409622	sp|P82912|RT11_HUMAN	P82912	RT11_HUMAN	MRPS11	Small ribosomal subunit protein uS11m		+	+
23.222900390625	21.4116268157959	22.0499324798584	21.36773109436035	21.904401779174805	23.127248764038086	Homo sapiens	1:Experimental evidence at protein level	257	0	0.436574459956528	22.1754524423496	0.529025387362778	0.607855246706193	0.75528423516947	-5.96083090791823	0.216199830334955	0.121889580111995	sp|P82914|RT15_HUMAN	P82914	RT15_HUMAN	MRPS15	Small ribosomal subunit protein uS15m		+	
22.871543884277344	21.45581817626953	21.570171356201172	20.82155418395996	22.163816452026367	22.996109008789062	Homo sapiens	1:Experimental evidence at protein level	87	0	0.755601725750228	21.9756934856834	0.898633091866002	0.389109957754036	0.575106799730305	-5.70006348982448	0.409927654978077	0.24025149752505	sp|P82921|RT21_HUMAN	P82921	RT21_HUMAN	MRPS21	Small ribosomal subunit protein bS21m		+	
22.725908279418945	21.81344985961914	22.33597755432129	22.088687896728516	22.20263671875	22.827178955078125	Homo sapiens	1:Experimental evidence at protein level	218	0	-0.139089475877469	22.3315529533672	-0.188900553896076	0.853793781744605	0.913613728236266	-6.08610468973422	0.0686470125255589	0.0392373832089298	sp|P82930|RT34_HUMAN	P82930	RT34_HUMAN	MRPS34	Small ribosomal subunit protein mS34		+	
22.754453659057617	20.262907028198242	20.951072692871094	18.527042388916016	21.19225311279297	22.188114166259766	Homo sapiens	1:Experimental evidence at protein level	125	2	1.65598814761153	20.9661509776987	1.63639208545191	0.131522363051943	0.285720995595601	-4.86988213584758	0.881000396799158	0.544057845244533	sp|P82932|RT06_HUMAN	P82932	RT06_HUMAN	MRPS6	Small ribosomal subunit protein bS6m		+	
23.514490127563477	22.631038665771484	22.714447021484375	22.416711807250977	22.65306854248047	23.700576782226562	Homo sapiens	1:Experimental evidence at protein level	396	0	-0.0704116703334741	22.9383813317247	-0.091641129662866	0.928718376583239	0.960151921636826	-6.10029288628703	0.0321159609667318	0.0176600445557622	sp|P82933|RT09_HUMAN	P82933	RT09_HUMAN	MRPS9	Small ribosomal subunit protein uS9m		+	
18.490182876586914	20.53614616394043	20.296710968017578	18.789915084838867	18.956714630126953	19.506465911865234	Homo sapiens	1:Experimental evidence at protein level	547	3	-1.06193455516631	19.4362026757911	-1.1199903625394	0.287829809515203	0.479557765274917	-5.48912115943213	0.54086422972691	0.319159072269872	sp|P83111|LACTB_HUMAN	P83111	LACTB_HUMAN	LACTB	Serine beta-lactamase-like protein LACTB, mitochondrial		+	
26.422534942626953	23.454286575317383	25.87459945678711	22.26337432861328	26.514549255371094	26.331623077392578	Homo sapiens	1:Experimental evidence at protein level	157	0	2.80802685030846	25.1214635888438	3.83979280143279	0.00302128832557536	0.037446556221097	-1.44981039517422	2.51980782744724	1.42658811609388	sp|P83731|RL24_HUMAN	P83731	RL24_HUMAN	RPL24	Large ribosomal subunit protein eL24		+	+
21.730527877807617	19.84946632385254	22.919065475463867	19.32472038269043	16.566139221191406	18.464176177978516	Homo sapiens	1:Experimental evidence at protein level	106	4	-2.68507638226412	19.7998745967637	-2.91724151560453	0.0147378846896648	0.0739892263612316	-2.91806098653161	1.83156484575312	1.13083151368122	sp|P83881|RL36A_HUMAN	P83881	RL36A_HUMAN	RPL36A	Large ribosomal subunit protein eL42		+	
20.9620418548584	19.00156021118164	21.107547760009766	20.676923751831055	20.39905548095703	21.136211395263672	Homo sapiens	1:Experimental evidence at protein level	180	1	0.295327634095301	20.5395003051186	0.343599824839315	0.737969060055654	0.846271686616722	-6.04350307758465	0.131961845939527	0.0724901889037924	sp|P84085|ARF5_HUMAN	P84085	ARF5_HUMAN	ARF5	ADP-ribosylation factor 5		+	
20.246925354003906	19.287769317626953	21.757164001464844	19.263023376464844	18.08094596862793	17.891695022583008	Homo sapiens	1:Experimental evidence at protein level	104	4	-1.89599627806756	19.4156962366507	-2.36810110398171	0.0384221422333495	0.127408391865364	-3.79367359814789	1.41541842463346	0.894801965872	sp|P84090|ERH_HUMAN	P84090	ERH_HUMAN	ERH	Enhancer of rudimentary homolog		+	
20.81509017944336	21.27771759033203	21.20685577392578	20.136140823364258	21.011960983276367	20.825496673583984	Homo sapiens	1:Experimental evidence at protein level	191	0	-0.454196342084476	20.8813209235665	-0.543215569499977	0.598391367080377	0.750222012458981	-5.95312445392426	0.223014680612177	0.124810197251122	sp|P84095|RHOG_HUMAN	P84095	RHOG_HUMAN	RHOG	Rho-related GTP-binding protein RhoG		+	
28.246694564819336	26.327308654785156	27.378904342651367	25.24717903137207	28.402828216552734	28.407331466674805	Homo sapiens	1:Experimental evidence at protein level	196	0	1.77462948925334	27.3235220619774	2.52286271082257	0.0293563777304126	0.107986744687726	-3.54977613454174	1.53229753284124	0.966629550645256	sp|P84098|RL19_HUMAN	P84098	RL19_HUMAN	RPL19	Large ribosomal subunit protein eL19		+	
24.039445877075195	22.445709228515625	25.03077507019043	21.728057861328125	22.546972274780273	24.179561614990234	Homo sapiens	1:Experimental evidence at protein level	164	0	0.56138904460618	23.3147546938515	0.687684912095414	0.506646410474278	0.673746150076613	-5.86389754073153	0.295295029923118	0.171503703445665	sp|P84103|SRSF3_HUMAN	P84103	SRSF3_HUMAN	SRSF3	Serine/arginine-rich splicing factor 3		+	
20.096765518188477	18.677143096923828	21.299964904785156	19.57870101928711	18.025739669799805	17.34126091003418	Homo sapiens	1:Experimental evidence at protein level	136	4	-2.04258211951814	19.1647854467415	-2.61956285738946	0.0247976521725673	0.0980236603527368	-3.3958960576434	1.6055894359789	1.00866908430335	sp|P84243|H33_HUMAN	P84243	H33_HUMAN	H3-3A	Histone H3.3		+	
18.862899780273438	18.71255111694336	17.353622436523438	20.989749908447266	18.272371292114258	19.901100158691406	Homo sapiens	1:Experimental evidence at protein level	1184	2	-1.38480753645272	19.0301001207816	-1.41442211278099	0.186371081217215	0.359200860166258	-5.15512843596746	0.729621475255284	0.444662632013052	sp|P98095|FBLN2_HUMAN	P98095	FBLN2_HUMAN	FBLN2	Fibulin-2		+	
17.500524520874023	19.110506057739258	17.38345718383789	23.5411434173584	21.179956436157227	19.06275177001953	Homo sapiens	1:Experimental evidence at protein level	4391	2	-1.86252860667366	19.6551463900662	-1.44414267008248	0.178040422821823	0.349833813263933	-5.11845184555499	0.749481382997881	0.456138216000191	sp|P98160|PGBM_HUMAN	P98160	PGBM_HUMAN	HSPG2	Basement membrane-specific heparan sulfate proteoglycan core protein		+	
22.68699073791504	24.961170196533203	21.758493423461914	21.347976684570312	22.280258178710938	22.376258850097656	Homo sapiens	1:Experimental evidence at protein level	246	0	-1.57217016865793	22.5851179203003	-1.3643445142366	0.201154535316975	0.381852677211885	-5.21577768746157	0.696470171191495	0.418104160163457	sp|Q00059|TFAM_HUMAN	Q00059	TFAM_HUMAN	TFAM	Transcription factor A, mitochondrial		+	
23.5128231048584	24.578248977661133	24.158309936523438	24.336130142211914	24.14600944519043	22.79811668395996	Homo sapiens	1:Experimental evidence at protein level	362	0	-1.76030969127163	23.9317218514277	-2.39227491893969	0.036844288154133	0.124210844345706	-3.75580661524121	1.43362982979714	0.905840486012063	sp|Q00325|S25A3_HUMAN	Q00325	S25A3_HUMAN	SLC25A3	Solute carrier family 25 member 3		+	
19.732223510742188	18.65639305114746	19.916601181030273	19.462913513183594	17.85773468017578	20.295625686645508	Homo sapiens	1:Experimental evidence at protein level	1268	3	-0.587958288308968	19.3180708560297	-0.640741224093681	0.535505923877467	0.698970289853352	-5.89501289047725	0.271235720550024	0.155541283806487	sp|Q00341|VIGLN_HUMAN	Q00341	VIGLN_HUMAN	HDLBP	Vigilin		+	
21.38313102722168	22.857711791992188	19.003976821899414	22.33125877380371	22.040081024169922	22.639291763305664	Homo sapiens	1:Experimental evidence at protein level	322	1	-0.975776040410906	21.7312349072455	-1.03060891492081	0.32601646975299	0.518335333613587	-5.57880657359928	0.486760459618663	0.285389185390889	sp|Q00577|PURA_HUMAN	Q00577	PURA_HUMAN	PURA	Transcriptional activator protein Pur-alpha		+	
20.718135833740234	21.378219604492188	21.19976234436035	22.50648307800293	20.334903717041016	20.73714256286621	Homo sapiens	1:Experimental evidence at protein level	1675	0	-2.09353073961211	21.1572526153959	-2.64976492346594	0.0235230822552621	0.0950019903639273	-3.34765443777621	1.62850577278515	1.02226729581625	sp|Q00610|CLH1_HUMAN	Q00610	CLH1_HUMAN	CLTC	Clathrin heavy chain 1		+	
24.234146118164062	22.486146926879883	25.127553939819336	20.69631004333496	21.720590591430664	22.043983459472656	Homo sapiens	1:Experimental evidence at protein level	825	0	-0.405768395031814	22.7036925396353	-0.474768356756417	0.644731018310306	0.777379026862187	-5.98851049099146	0.190621435175976	0.109367180505486	sp|Q00839|HNRPU_HUMAN	Q00839	HNRPU_HUMAN	HNRNPU	Heterogeneous nuclear ribonucleoprotein U		+	
22.11442756652832	18.38979721069336	23.856325149536133	18.58014488220215	21.368942260742188	22.247474670410156	Homo sapiens	1:Experimental evidence at protein level	240	2	2.7130485472378	21.0598003881361	3.17644073700897	0.0093834777511761	0.0598642124885159	-2.50070151312405	2.02763617140553	1.22283272625044	sp|Q01081|U2AF1_HUMAN	Q01081	U2AF1_HUMAN	U2AF1	Splicing factor U2AF 35 kDa subunit		+	
16.93330955505371	22.255956649780273	18.582822799682617	21.13877296447754	16.377323150634766	17.471952438354492	Homo sapiens	1:Experimental evidence at protein level	2364	4	-5.43815065437703	18.8319936135548	-6.39360895387155	6.51126341929978E-05	0.00656335352665418	2.00161511352397	4.18633473450502	2.18287420239551	sp|Q01082|SPTB2_HUMAN	Q01082	SPTB2_HUMAN	SPTBN1	Spectrin beta chain, non-erythrocytic 1		+	+
21.210098266601562	20.1605167388916	20.36740493774414	18.438705444335938	18.319705963134766	22.121967315673828	Homo sapiens	1:Experimental evidence at protein level	375	3	0.294454004461134	20.0982720605471	0.236429827142612	0.817674982032087	0.896606815632054	-6.07561766764579	0.0874192899226276	0.0473979641316795	sp|Q01085|TIAR_HUMAN	Q01085	TIAR_HUMAN	TIAL1	Nucleolysin TIAR		+	
22.70290756225586	22.93305015563965	24.910625457763672	23.64887046813965	23.29448127746582	24.723669052124023	Homo sapiens	1:Experimental evidence at protein level	221	0	-0.0268768390081497	23.6994170987742	-0.0314029055867253	0.9755406833007	0.983837416345166	-6.10415377109727	0.0107546143631831	0.00707666479840134	sp|Q01130|SRSF2_HUMAN	Q01130	SRSF2_HUMAN	SRSF2	Serine/arginine-rich splicing factor 2		+	
20.362451553344727	20.224794387817383	22.113525390625	19.295297622680664	17.412677764892578	17.82073402404785	Homo sapiens	1:Experimental evidence at protein level	885	4	-2.76323817439178	19.5370272735604	-3.16315235994372	0.00960244076659393	0.0608758508976521	-2.52206517787196	2.01761836313396	1.21555495534491	sp|Q01780|EXOSX_HUMAN	Q01780	EXOSX_HUMAN	EXOSC10	Exosome complex component 10		+	
19.579345703125	20.02519416809082	21.09795570373535	17.65729331970215	18.332632064819336	17.485782623291016	Homo sapiens	1:Experimental evidence at protein level	656	4	-1.53553025446756	19.0273418760038	-1.57014831635544	0.146178714241455	0.307758634289795	-4.9576424781734	0.835115862402088	0.511789753922848	sp|Q01844|EWS_HUMAN	Q01844	EWS_HUMAN	EWSR1	RNA-binding protein EWS		+	
22.20783042907715	24.277904510498047	22.69375228881836	22.729991912841797	22.005725860595703	22.10225486755371	Homo sapiens	1:Experimental evidence at protein level	1049	0	-2.19591958634885	22.6848900725244	-2.68940155071537	0.0219486297756027	0.0945716322216567	-3.28423397222077	1.658592587015	1.0242391153653	sp|Q02413|DSG1_HUMAN	Q02413	DSG1_HUMAN	DSG1	Desmoglein-1		+	
26.90633773803711	26.665790557861328	27.25908851623535	27.016130447387695	28.696693420410156	27.934188842773438	Homo sapiens	1:Experimental evidence at protein level	176	0	0.609681826998777	27.4125924310561	1.01821688880224	0.331598006846233	0.522266860782816	-5.59077030456939	0.479388088550848	0.282107530425229	sp|Q02543|RL18A_HUMAN	Q02543	RL18A_HUMAN	RPL18A	Large ribosomal subunit protein eL20		+	
27.57331657409668	27.313549041748047	27.310537338256836	27.185367584228516	28.592931747436523	28.172019958496094	Homo sapiens	1:Experimental evidence at protein level	288	0	0.255800434516477	27.6929824942455	0.427449473902073	0.67773736933436	0.800202786124902	-6.01031173770814	0.168938567409601	0.0967999408393458	sp|Q02878|RL6_HUMAN	Q02878	RL6_HUMAN	RPL6	Large ribosomal subunit protein eL6		+	
21.717775344848633	19.21564292907715	21.48712921142578	22.967050552368164	20.991239547729492	21.473106384277344	Homo sapiens	1:Experimental evidence at protein level	1626	1	-0.52011789139031	21.304981806771	-0.475968294597892	0.643904002625146	0.777311658258859	-5.98792917037197	0.191178875245488	0.109404818619584	sp|Q02880|TOP2B_HUMAN	Q02880	TOP2B_HUMAN	TOP2B	DNA topoisomerase 2-beta		+	
21.647071838378906	22.788362503051758	21.788942337036133	23.198694229125977	21.924177169799805	20.93975830078125	Homo sapiens	1:Experimental evidence at protein level	314	0	-2.28405600657181	22.0626236097793	-3.03701555226384	0.0119585132596593	0.067720120032228	-2.7251002969576	1.92232281058687	1.16928228078626	sp|Q02978|M2OM_HUMAN	Q02978	M2OM_HUMAN	SLC25A11	Mitochondrial 2-oxoglutarate/malate carrier protein		+	
19.998754501342773	22.986534118652344	19.242637634277344	24.391111373901367	21.978023529052734	15.997429847717285	Homo sapiens	1:Experimental evidence at protein level	178	2	-5.4233774876859	20.8038492348357	-3.51382689770057	0.00524622709714379	0.0463876922273767	-1.96150954207999	2.28015291372628	1.33359723295324	sp|Q03135|CAV1_HUMAN	Q03135	CAV1_HUMAN	CAV1	Caveolin-1		+	+
19.787242889404297	19.671531677246094	20.444847106933594	20.47579574584961	19.270235061645508	18.85787010192871	Homo sapiens	1:Experimental evidence at protein level	620	1	-1.64099931127255	19.7553688080898	-2.0725656045102	0.0638481306421962	0.17827954484026	-4.2473212728542	1.19485181357149	0.748898483367642	sp|Q03252|LMNB2_HUMAN	Q03252	LMNB2_HUMAN	LMNB2	Lamin-B2		+	
20.857107162475586	19.838823318481445	22.629762649536133	19.130462646484375	18.32680892944336	17.642026901245117	Homo sapiens	1:Experimental evidence at protein level	748	4	-2.11491412371238	19.7296770964016	-2.40275121074809	0.0361802808869744	0.122381621255269	-3.73936729155106	1.44152806580154	0.912283797768286	sp|Q03518|TAP1_HUMAN	Q03518	TAP1_HUMAN	TAP1	Antigen peptide transporter 1		+	
20.900043487548828	19.62847900390625	21.54054069519043	19.832691192626953	17.824663162231445	17.61204719543457	Homo sapiens	1:Experimental evidence at protein level	686	4	-2.628279533563	19.554338875016	-3.4373055846995	0.00598095246715216	0.049416394154831	-2.08311982510558	2.22322964907352	1.30612894763876	sp|Q03519|TAP2_HUMAN	Q03519	TAP2_HUMAN	TAP2	Antigen peptide transporter 2		+	+
19.39042854309082	19.307788848876953	20.317428588867188	18.46406364440918	20.87872314453125	21.397218704223633	Homo sapiens	1:Experimental evidence at protein level	1054	2	1.6322915694704	19.9522348533474	1.93958741258884	0.0799212185950386	0.205511704958671	-4.44424008688856	1.09733790284681	0.687163437757762	sp|Q03701|CEBPZ_HUMAN	Q03701	CEBPZ_HUMAN	CEBPZ	CCAAT/enhancer-binding protein zeta		+	
22.10304832458496	24.678911209106445	24.14377784729004	24.181533813476562	22.250612258911133	22.330026626586914	Homo sapiens	1:Experimental evidence at protein level	432	0	-2.90742753532059	23.297467331477	-3.61157049086829	0.00444102236935178	0.0422316089462887	-1.80692117368614	2.35251703928713	1.37436237244239	sp|Q04695|K1C17_HUMAN	Q04695	K1C17_HUMAN	KRT17	Keratin, type I cytoskeletal 17		+	+
17.598175048828125	22.065227508544922	18.97972297668457	21.494068145751953	21.186569213867188	20.577608108520508	Homo sapiens	1:Experimental evidence at protein level	148	2	-1.58883856928364	20.3439827344277	-1.8497634673223	0.0928357699819086	0.225490255763286	-4.57403260684355	1.03228465618863	0.646872220791213	sp|Q04837|SSBP_HUMAN	Q04837	SSBP_HUMAN	SSBP1	Single-stranded DNA-binding protein, mitochondrial		+	
21.496461868286133	21.1987361907959	21.89483642578125	18.6265869140625	17.745956420898438	18.07964515686035	Homo sapiens	1:Experimental evidence at protein level	152	3	-2.63117474712407	19.8398726849514	-2.61184995358891	0.0251339820474545	0.098567922226714	-3.40820328334292	1.59973869946021	1.00626439810703	sp|Q04941|PLP2_HUMAN	Q04941	PLP2_HUMAN	PLP2	Proteolipid protein 2		+	
17.26671600341797	22.286678314208984	18.603208541870117	22.49172592163086	20.500213623046875	17.557758331298828	Homo sapiens	1:Experimental evidence at protein level	1076	3	-4.05305638900725	19.8217812563557	-3.92012480989374	0.00264187092963391	0.0358662673781769	-1.32555694859006	2.57808840394974	1.44531381823371	sp|Q05469|LIPS_HUMAN	Q05469	LIPS_HUMAN	LIPE	Hormone-sensitive lipase		+	+
20.0915470123291	19.439167022705078	21.490318298339844	18.848546981811523	17.81021499633789	18.155847549438477	Homo sapiens	1:Experimental evidence at protein level	484	4	-1.76619038196688	19.3013450762166	-2.19279972927106	0.0519939053963268	0.15833793546676	-4.06508561418879	1.28404756036265	0.800415022028866	sp|Q05519|SRS11_HUMAN	Q05519	SRS11_HUMAN	SRSF11	Serine/arginine-rich splicing factor 11		+	
19.58322525024414	20.02546501159668	19.835350036621094	19.57187843322754	17.066003799438477	20.155961990356445	Homo sapiens	1:Experimental evidence at protein level	793	3	-1.81273365402488	19.3802246598079	-1.78345522850023	0.103574335410934	0.242097184538206	-4.66796481195571	0.98474784468948	0.616010261143278	sp|Q05682|CALD1_HUMAN	Q05682	CALD1_HUMAN	CALD1	Caldesmon		+	
21.557132720947266	23.516191482543945	18.09087562561035	23.628141403198242	21.62907600402832	22.257726669311523	Homo sapiens	1:Experimental evidence at protein level	1796	1	-2.36997713694352	21.8133981715946	-2.18955125310348	0.0522845391681065	0.158743420124853	-4.07005532083518	1.28162671546628	0.799304267060808	sp|Q05707|COEA1_HUMAN	Q05707	COEA1_HUMAN	COL14A1	Collagen alpha-1(XIV) chain		+	
19.54268455505371	20.526634216308594	21.306503295898438	20.02851104736328	18.02854347229004	16.503049850463867	Homo sapiens	1:Experimental evidence at protein level	439	4	-3.64157188140359	19.330989082271	-4.0818383006917	0.00202122285029355	0.0306969724242944	-1.07796906553589	2.6943858006276	1.51290445593197	sp|Q06265|EXOS9_HUMAN	Q06265	EXOS9_HUMAN	EXOSC9	Exosome complex component RRP45		+	+
26.667200088500977	27.84978675842285	24.475019454956055	28.883827209472656	26.7071533203125	24.506723403930664	Homo sapiens	1:Experimental evidence at protein level	376	0	-3.64428252779272	26.5436635162546	-3.90503675516806	0.0027091481114073	0.0359318591618232	-1.34883267734128	2.56716725107294	1.44452031124423	sp|Q06828|FMOD_HUMAN	Q06828	FMOD_HUMAN	FMOD	Fibromodulin		+	+
25.01056480407715	23.961688995361328	25.311878204345703	23.210729598999023	25.472551345825195	24.59869956970215	Homo sapiens	1:Experimental evidence at protein level	199	0	0.684840147010696	24.5863886098817	0.967170119645317	0.355336815274873	0.541056661324882	-5.63880625055987	0.449359794361413	0.266757251691607	sp|Q06830|PRDX1_HUMAN	Q06830	PRDX1_HUMAN	PRDX1	Peroxiredoxin-1		+	
27.099863052368164	27.175642013549805	27.579191207885742	27.19212532043457	28.725297927856445	27.95578956604004	Homo sapiens	1:Experimental evidence at protein level	188	0	0.281805999576395	27.6224292088694	0.468128970786698	0.649316097549807	0.781972074468584	-5.9917016418868	0.187543830162216	0.10680875604597	sp|Q07020|RL18_HUMAN	Q07020	RL18_HUMAN	RPL18	Large ribosomal subunit protein eL18		+	
22.7023983001709	20.442665100097656	22.690479278564453	21.45429229736328	22.557954788208008	23.578514099121094	Homo sapiens	1:Experimental evidence at protein level	602	0	1.44148340911797	22.2251336773893	1.87316050579602	0.089297719025439	0.21900754447115	-4.54049686652756	1.04915963436248	0.659540924129046	sp|Q07065|CKAP4_HUMAN	Q07065	CKAP4_HUMAN	CKAP4	Cytoskeleton-associated protein 4		+	
25.896757125854492	26.86134147644043	22.222700119018555	27.322080612182617	25.721210479736328	23.029102325439453	Homo sapiens	1:Experimental evidence at protein level	201	0	-3.56262251350002	25.2071222112424	-2.98118120370778	0.0131813242028569	0.070101348596785	-2.81505302450371	1.88004095809515	1.15427362707602	sp|Q07507|DERM_HUMAN	Q07507	DERM_HUMAN	DPT	Dermatopontin		+	
22.859167098999023	22.030527114868164	23.275306701660156	20.5242919921875	21.01548194885254	22.669734954833984	Homo sapiens	1:Experimental evidence at protein level	443	0	-0.122117737321389	22.0555329326295	-0.135121905452812	0.895086115751424	0.938862439830838	-6.09516135387255	0.0481351794366094	0.0273980349956483	sp|Q07666|KHDR1_HUMAN	Q07666	KHDR1_HUMAN	KHDRBS1	KH domain-containing, RNA-binding, signal transduction-associated protein 1		+	
21.553537368774414	21.40298080444336	22.29995346069336	22.29014015197754	21.8012638092041	22.72980308532715	Homo sapiens	1:Experimental evidence at protein level	248	0	-0.277540860978796	22.0140430190659	-0.359066265386425	0.726703839683527	0.838120675516013	-6.03790887015281	0.13864254511985	0.0766934456447468	sp|Q07955|SRSF1_HUMAN	Q07955	SRSF1_HUMAN	SRSF1	Serine/arginine-rich splicing factor 1		+	
24.078441619873047	23.20543670654297	24.914316177368164	23.731033325195312	23.985807418823242	25.700143814086914	Homo sapiens	1:Experimental evidence at protein level	494	0	0.619309713171681	24.2630805902177	0.811224591876757	0.435346797468327	0.613747652934369	-5.77259407292743	0.361164645983268	0.212010155674842	sp|Q08170|SRSF4_HUMAN	Q08170	SRSF4_HUMAN	SRSF4	Serine/arginine-rich splicing factor 4		+	
20.62923812866211	22.376985549926758	20.398639678955078	21.09382438659668	19.79737091064453	19.43160057067871	Homo sapiens	1:Experimental evidence at protein level	693	0	-2.80535938511874	20.638945361566	-3.24784561093253	0.0082911445822611	0.0569489666986741	-2.38602638230282	2.08138551149466	1.24451415149946	sp|Q08188|TGM3_HUMAN	Q08188	TGM3_HUMAN	TGM3	Protein-glutamine gamma-glutamyltransferase E		+	
25.06331443786621	21.437767028808594	23.965396881103516	21.42200469970703	22.40187644958496	24.46921157836914	Homo sapiens	1:Experimental evidence at protein level	1270	0	1.30946078112781	23.1081253688253	1.50258524291502	0.16258522545413	0.331082640924773	-5.04490771739533	0.788918922427545	0.480063589251607	sp|Q08211|DHX9_HUMAN	Q08211	DHX9_HUMAN	DHX9	ATP-dependent RNA helicase A		+	
21.951065063476562	23.45968246459961	22.921031951904297	22.785594940185547	22.01154327392578	22.06460952758789	Homo sapiens	1:Experimental evidence at protein level	894	0	-1.81771255906975	22.5430844570704	-2.40606478348946	0.0359727026406478	0.122089172598562	-3.73416412928195	1.44402693227248	0.913322849480187	sp|Q08554|DSC1_HUMAN	Q08554	DSC1_HUMAN	DSC1	Desmocollin-1		+	
21.23325538635254	19.08422088623047	19.40251350402832	19.619943618774414	20.646183013916016	19.849929809570312	Homo sapiens	1:Experimental evidence at protein level	767	3	0.274445491698437	19.9690410224783	0.301217172714348	0.769164993992651	0.865310618241733	-6.05759755449371	0.113980489464466	0.0628279670170851	sp|Q08J23|NSUN2_HUMAN	Q08J23	NSUN2_HUMAN	NSUN2	RNA cytosine C(5)-methyltransferase NSUN2		+	
21.093088150024414	19.530370712280273	21.47895622253418	18.8632869720459	17.33007049560547	22.050073623657227	Homo sapiens	1:Experimental evidence at protein level	425	3	-0.12371947267135	20.0479534835149	-0.0943753322101225	0.926598426360981	0.960056853235032	-6.10002805857856	0.0331084416931084	0.0177030478821465	sp|Q09028|RBBP4_HUMAN	Q09028	RBBP4_HUMAN	RBBP4	Histone-binding protein RBBP4		+	
20.82263946533203	22.70705223083496	21.17116928100586	21.623416900634766	20.096439361572266	19.689870834350586	Homo sapiens	1:Experimental evidence at protein level	5890	0	-2.96859578168236	21.0355030845616	-3.57610157098093	0.00471732270817578	0.0444398251387026	-1.86291440234214	2.32630441300889	1.35222765858459	sp|Q09666|AHNK_HUMAN	Q09666	AHNK_HUMAN	AHNAK	Neuroblast differentiation-associated protein AHNAK		+	+
20.132593154907227	18.133150100708008	18.78072738647461	20.419214248657227	20.159442901611328	19.835065841674805	Homo sapiens	1:Experimental evidence at protein level	949	2	0.109163416631361	19.5759666703035	0.115306718176517	0.910390479460188	0.949972674219326	-6.09774333414241	0.0407722926224715	0.0222888869284584	sp|Q10567|AP1B1_HUMAN	Q10567	AP1B1_HUMAN	AP1B1	AP-1 complex subunit beta-1		+	
18.206003189086914	19.65134620666504	18.74419593811035	19.23699378967285	20.738712310791016	20.728261947631836	Homo sapiens	1:Experimental evidence at protein level	808	4	0.659255594086019	19.5578006332827	0.848948490550481	0.414958078800534	0.600147992007433	-5.74207642052497	0.381995775734199	0.221741642637971	sp|Q12788|TBL3_HUMAN	Q12788	TBL3_HUMAN	TBL3	Transducin beta-like protein 3		+	
21.05658721923828	21.0032958984375	21.185260772705078	21.844205856323242	21.235132217407227	21.683753967285156	Homo sapiens	1:Experimental evidence at protein level	758	0	-0.645142198713433	21.3394007037726	-0.839351920069774	0.420082482616446	0.604918774967683	-5.74995401557182	0.376665428106456	0.218302936011206	sp|Q12797|ASPH_HUMAN	Q12797	ASPH_HUMAN	ASPH	Aspartyl/asparaginyl beta-hydroxylase		+	
18.62317657470703	19.233734130859375	20.601633071899414	18.543575286865234	17.13621711730957	17.888301849365234	Homo sapiens	1:Experimental evidence at protein level	385	4	-1.97249608807983	18.6723479892591	-2.4306267560245	0.0344698877973647	0.118004319769307	-3.69554408066362	1.46256013025798	0.928102094239344	sp|Q12824|SNF5_HUMAN	Q12824	SNF5_HUMAN	SMARCB1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1		+	
20.258970260620117	19.961145401000977	20.057514190673828	19.778596878051758	16.389516830444336	18.3212947845459	Homo sapiens	1:Experimental evidence at protein level	2000	3	-3.13262671192148	19.1355329913666	-3.7175649805103	0.00371093085888692	0.0411217871702937	-1.6403515259927	2.43051713723936	1.38592801898043	sp|Q12873|CHD3_HUMAN	Q12873	CHD3_HUMAN	CHD3	Chromodomain-helicase-DNA-binding protein 3		+	+
19.67545509338379	19.645910263061523	20.130552291870117	18.121734619140625	18.07850456237793	18.946815490722656	Homo sapiens	1:Experimental evidence at protein level	501	2	-0.976353445846211	19.099209903893	-1.1609340633875	0.271533911811433	0.461695328709344	-5.4461081329687	0.566175923744128	0.335644519483986	sp|Q12874|SF3A3_HUMAN	Q12874	SF3A3_HUMAN	SF3A3	Splicing factor 3A subunit 3		+	
