CRC_1	CRC_11	CRC_13	CRC_15	CRC_16	CRC_19	CRC_2	CRC_20	CRC_21	CRC_4	CRC_5	CRC_6	CRC_8	CRC_9	Control_1	Control_11	Control_13	Control_15	Control_16	Control_19	Control_2	Control_20	Control_21	Control_4	Control_6	Control_8	Control_9	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	Control_vs_CRC_logFC	Control_vs_CRC_AveExpr	Control_vs_CRC_t	Control_vs_CRC_P.Value	Control_vs_CRC_adj.P.Val	Control_vs_CRC_B	Control_vs_CRC_-log(P.Value)	Control_vs_CRC_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	Control_vs_CRC_Valid	Control_vs_CRC_Significant
25.887794494628906	24.824844360351562	25.798559188842773	25.990489959716797	25.555606842041016	25.272075653076172	25.402999877929688	25.862276077270508	25.197689056396484	25.687578201293945	25.840837478637695	25.032758712768555	25.52496337890625	25.554933547973633	25.284229278564453	25.266992568969727	25.46327018737793	25.599225997924805	25.469924926757812	25.11665916442871	24.738985061645508	25.131555557250977	25.29264259338379	25.209138870239258	25.048301696777344	25.061826705932617	25.796470642089844	Homo sapiens	1:Experimental evidence at protein level	85	0	0.234070134948716	25.4037383076682	2.02152030080738	0.0526635884939576	0.121340145168844	-4.45548607480468	1.27848955142011	0.915995489810709	sp|P61960|UFM1_HUMAN	P61960	UFM1_HUMAN	UFM1	Ubiquitin-fold modifier 1		+	
23.40776252746582	21.306869506835938	23.458209991455078	23.282407760620117	23.17982292175293	22.190526962280273	20.506025314331055	23.99296760559082	22.982275009155273	22.92469024658203	22.766613006591797	22.172992706298828	23.365938186645508	21.32218360900879	22.21078872680664	22.995073318481445	23.316083908081055	23.351947784423828	23.3569278717041	22.506935119628906	21.362821578979492	22.076156616210938	22.711231231689453	20.887985229492188	23.009183883666992	21.436803817749023	22.16621208190918	Homo sapiens	1:Experimental evidence at protein level	158	12	0.193500211947221	22.5263079259751	0.586613845993017	0.562060967138146	0.687910186602314	-6.199852030131	0.250216573655858	0.162468259452246	sp|P61966|AP1S1_HUMAN	P61966	AP1S1_HUMAN	AP1S1	AP-1 complex subunit sigma-1A		+	
24.831790924072266	24.669523239135742	24.653793334960938	24.79011344909668	25.146026611328125	24.912281036376953	24.17506217956543	24.811548233032227	24.807764053344727	24.943517684936523	24.38068199157715	23.580440521240234	24.761154174804688	24.26283073425293	25.237152099609375	24.180118560791016	25.113252639770508	24.164342880249023	23.94280242919922	24.695430755615234	20.9449520111084	25.591665267944336	23.954601287841797	24.75226402282715	25.125133514404297	24.149415969848633	22.36415672302246	Homo sapiens	1:Experimental evidence at protein level	127	2	0.43114491609732	24.4023654585075	1.36678294590329	0.182332538625745	0.303479230879251	-5.46296842403841	0.739135821281328	0.517871025258164	sp|P61970|NTF2_HUMAN	P61970	NTF2_HUMAN	NUTF2	Nuclear transport factor 2		+	
27.77706527709961	27.574935913085938	27.76978302001953	28.034852981567383	27.619403839111328	27.83416748046875	27.27134132385254	27.453441619873047	26.937192916870117	27.47664451599121	27.909196853637695	27.028215408325195	27.498912811279297	27.09515380859375	27.1990966796875	27.524526596069336	26.857532501220703	27.39987564086914	27.585865020751953	27.117294311523438	26.00151824951172	26.762697219848633	27.788990020751953	26.6776123046875	26.138425827026367	26.86509132385254	27.185062408447266	Homo sapiens	1:Experimental evidence at protein level	463	0	0.482579616164575	27.2721798970393	3.45503268274761	0.00173579038403449	0.0138699488677131	-1.38453144027631	2.76050272187477	1.85792513997293	sp|P61978|HNRPK_HUMAN	P61978	HNRPK_HUMAN	HNRNPK	Heterogeneous nuclear ribonucleoprotein K		+	+
26.917146682739258	26.866086959838867	26.709394454956055	26.637161254882812	26.55157470703125	26.646451950073242	27.15681266784668	26.738811492919922	27.344772338867188	26.639202117919922	26.543960571289062	27.2104549407959	26.647741317749023	26.34994888305664	26.896434783935547	26.611116409301758	27.090229034423828	26.3192195892334	26.378650665283203	26.833951950073242	26.801849365234375	26.95142364501953	26.445398330688477	26.879838943481445	27.029376983642578	26.220355987548828	25.93405532836914	Homo sapiens	1:Experimental evidence at protein level	247	0	0.105227013870589	26.7173316389857	0.72895836600047	0.471949391537687	0.613768136826273	-6.10718128491214	0.326104569489454	0.211995661293105	sp|P61981|1433G_HUMAN	P61981	1433G_HUMAN	YWHAG	14-3-3 protein gamma		+	
26.012353897094727	25.686288833618164	25.938026428222656	25.835357666015625	25.162710189819336	26.011571884155273	25.827360153198242	25.720542907714844	25.545093536376953	25.636980056762695	26.18014144897461	25.532272338867188	25.204925537109375	25.088335037231445	25.183841705322266	25.78908348083496	25.08037567138672	25.826581954956055	25.867753982543945	25.385616302490234	24.676362991333008	24.942604064941406	26.21292495727539	24.913564682006836	24.445533752441406	24.897823333740234	25.494117736816406	Homo sapiens	1:Experimental evidence at protein level	194	0	0.356024490125026	25.4841934182151	2.38827811087024	0.0237513854398103	0.0718359625910113	-3.76449463255775	1.62431105251003	1.14365808438248	sp|P62081|RS7_HUMAN	P62081	RS7_HUMAN	RPS7	Small ribosomal subunit protein eS7		+	
24.129173278808594	23.540668487548828	23.6377010345459	23.732547760009766	23.758756637573242	24.397266387939453	22.531455993652344	23.581056594848633	23.55789566040039	23.563085556030273	23.991626739501953	23.05194854736328	24.048934936523438	23.658538818359375	23.15228843688965	23.551578521728516	23.455520629882812	23.829654693603516	23.882213592529297	23.53644561767578	21.194189071655273	22.837034225463867	23.756494522094727	23.472797393798828	23.247772216796875	23.17778205871582	23.578792572021484	Homo sapiens	1:Experimental evidence at protein level	330	1	0.350338359091076	23.474154582463	1.74922424485091	0.0909681909060364	0.18115961357853	-4.91272221141115	1.04111044206331	0.741938614357435	sp|P62136|PP1A_HUMAN	P62136	PP1A_HUMAN	PPP1CA	Serine/threonine-protein phosphatase PP1-alpha catalytic subunit		+	
24.726003646850586	24.462284088134766	24.620229721069336	24.64981460571289	24.882064819335938	24.932912826538086	25.04277229309082	24.748247146606445	24.935026168823242	24.48232650756836	24.68515396118164	25.107906341552734	24.848817825317383	24.585960388183594	25.43624496459961	24.852834701538086	24.963275909423828	24.29421043395996	24.596580505371094	25.302034378051758	24.698198318481445	25.427576065063477	24.828672409057617	25.34988784790039	25.28411102294922	24.892070770263672	24.428903579711914	Homo sapiens	1:Experimental evidence at protein level	327	0	-0.214371575435635	24.8546161290442	-1.59685664842391	0.121279363475583	0.223933222730536	-5.1454743624179	0.916213091063665	0.649881469716234	sp|P62140|PP1B_HUMAN	P62140	PP1B_HUMAN	PPP1CB	Serine/threonine-protein phosphatase PP1-beta catalytic subunit		+	
24.702619552612305	24.552396774291992	24.930274963378906	24.42648696899414	24.827678680419922	24.7902889251709	23.563234329223633	24.433652877807617	24.077619552612305	24.53241729736328	24.87021255493164	24.293851852416992	24.55722427368164	24.582258224487305	25.072208404541016	24.016281127929688	24.3070011138916	24.616973876953125	24.731428146362305	24.266382217407227	23.542333602905273	24.317317962646484	24.758024215698242	24.62571144104004	24.320205688476562	24.16661262512207	24.325531005859375	Homo sapiens	1:Experimental evidence at protein level	440	0	0.0934282253215102	24.4513594997263	0.701210257718263	0.488833312035494	0.627768821156713	-6.1267685185813	0.310839206324744	0.20220025782337	sp|P62191|PRS4_HUMAN	P62191	PRS4_HUMAN	PSMC1	26S proteasome regulatory subunit 4		+	
24.105979919433594	23.787456512451172	24.01161003112793	24.1563777923584	23.83901023864746	23.93134880065918	24.07451057434082	23.84706687927246	23.884187698364258	24.0867919921875	24.131080627441406	23.85081672668457	23.900320053100586	23.618967056274414	23.701993942260742	23.813865661621094	24.113862991333008	23.741966247558594	23.6461124420166	23.68218421936035	21.660202026367188	23.969942092895508	23.39105796813965	24.08493423461914	23.428142547607422	24.20379066467285	24.6129093170166	Homo sapiens	1:Experimental evidence at protein level	406	1	0.223986956703538	23.8233713541857	1.33841726646281	0.191294509581751	0.315914378923758	-5.49915583092939	0.718297494648956	0.500430606620564	sp|P62195|PRS8_HUMAN	P62195	PRS8_HUMAN	PSMC5	26S proteasome regulatory subunit 8		+	
26.595354080200195	26.778303146362305	27.052349090576172	26.99147605895996	26.513656616210938	26.875696182250977	26.078994750976562	26.876344680786133	26.15754508972168	26.589157104492188	26.798925399780273	25.98664093017578	26.831161499023438	26.45450210571289	26.220338821411133	26.66375732421875	26.041471481323242	26.762130737304688	26.860477447509766	26.253725051879883	25.038860321044922	26.189077377319336	26.830463409423828	26.02685546875	25.404541015625	26.323745727539062	26.573654174804688	Homo sapiens	1:Experimental evidence at protein level	208	0	0.339379276382672	26.4345653507869	2.40368300536707	0.0229385481824215	0.0700844434278059	-3.73376374147258	1.63943407276064	1.15437837123779	sp|P62241|RS8_HUMAN	P62241	RS8_HUMAN	RPS8	Small ribosomal subunit protein eS8		+	
25.371402740478516	25.512733459472656	25.62001609802246	25.696792602539062	25.212594985961914	25.889122009277344	25.430984497070312	25.860532760620117	25.35244369506836	25.492538452148438	25.77692222595215	25.086490631103516	25.47357177734375	25.13789939880371	25.22077178955078	25.835073471069336	25.14335823059082	25.37302589416504	25.74049186706543	25.23703384399414	24.136629104614258	24.65798568725586	25.73365592956543	25.021169662475586	24.433395385742188	25.48444938659668	25.202219009399414	Homo sapiens	1:Experimental evidence at protein level	130	0	0.296001373961555	25.3371585643186	2.28636653809422	0.0298243574898165	0.0825875018088719	-3.96447701919152	1.52542890362184	1.0830856706715	sp|P62244|RS15A_HUMAN	P62244	RS15A_HUMAN	RPS15A	Small ribosomal subunit protein uS8		+	
26.324840545654297	26.402671813964844	26.643341064453125	26.843461990356445	26.07250213623047	26.514951705932617	26.00417709350586	26.538875579833984	25.609745025634766	26.354875564575195	26.731115341186523	25.242948532104492	26.387954711914062	25.910140991210938	25.617311477661133	26.367273330688477	25.508617401123047	26.676136016845703	26.828611373901367	25.523191452026367	24.875974655151367	25.33688735961914	26.717439651489258	25.504940032958984	25.263853073120117	25.3057918548584	26.338077545166016	Homo sapiens	1:Experimental evidence at protein level	146	0	0.391716830867811	26.0523230678248	2.09919388017289	0.0447357205035619	0.109568584990638	-4.31597683139056	1.34934556361405	0.960313946954844	sp|P62249|RS16_HUMAN	P62249	RS16_HUMAN	RPS16	Small ribosomal subunit protein uS9		+	
21.900794982910156	22.412031173706055	22.45573616027832	21.967592239379883	22.73699951171875	22.484094619750977	20.62803077697754	22.41461753845215	21.48719024658203	22.016937255859375	21.449111938476562	22.368284225463867	21.757484436035156	22.51247787475586	22.104637145996094	22.249401092529297	22.604528427124023	22.0213623046875	21.86142349243164	22.156862258911133	22.092164993286133	23.03172492980957	21.891685485839844	22.36250877380371	21.384244918823242	22.184280395507812	21.157995223999023	Homo sapiens	1:Experimental evidence at protein level	170	5	-0.0677344280770278	22.0631883046352	-0.312310227848207	0.757068436570207	0.835348932237742	-6.32281961857925	0.120864859890428	0.0781320781794212	sp|P62253|UB2G1_HUMAN	P62253	UB2G1_HUMAN	UBE2G1	Ubiquitin-conjugating enzyme E2 G1		+	
26.295063018798828	26.7729549407959	27.015628814697266	26.3917236328125	26.57883644104004	26.48188591003418	26.75478172302246	27.018959045410156	26.580446243286133	26.56911277770996	26.52381134033203	26.753154754638672	26.303133010864258	26.29807472229004	26.849143981933594	26.76775550842285	26.82103157043457	26.606182098388672	26.985767364501953	26.68573570251465	25.806102752685547	26.818321228027344	26.8193302154541	26.476938247680664	26.404560089111328	26.300081253051758	26.261491775512695	Homo sapiens	1:Experimental evidence at protein level	255	0	-0.0188466976982937	26.5897661164796	-0.201829353683058	0.841477566123177	0.895491802468757	-6.35130075240558	0.0749574578685306	0.0479383854250883	sp|P62258|1433E_HUMAN	P62258	1433E_HUMAN	YWHAE	14-3-3 protein epsilon		+	
27.086530685424805	27.230772018432617	27.344968795776367	27.274799346923828	26.837955474853516	27.099536895751953	26.484336853027344	26.96257781982422	26.3968448638916	26.778364181518555	27.549943923950195	26.337324142456055	26.804153442382812	26.588939666748047	26.608230590820312	27.175979614257812	26.254138946533203	27.249404907226562	27.23505401611328	26.68418312072754	25.471834182739258	25.804410934448242	27.232011795043945	26.303499221801758	25.161863327026367	26.424968719482422	26.813135147094727	Homo sapiens	1:Experimental evidence at protein level	151	0	0.390369340094413	26.709389154861	2.22418961179329	0.0341882988288542	0.0905064638475453	-4.08356980430506	1.46612250866881	1.04332040297077	sp|P62263|RS14_HUMAN	P62263	RS14_HUMAN	RPS14	Small ribosomal subunit protein uS11		+	
26.020954132080078	25.933467864990234	25.9738712310791	26.229312896728516	25.67186737060547	26.620094299316406	25.713647842407227	25.716638565063477	25.759197235107422	25.69327735900879	26.838056564331055	25.452268600463867	25.519569396972656	25.793174743652344	25.722211837768555	26.462787628173828	25.589488983154297	26.318458557128906	26.33466911315918	25.798221588134766	24.42547607421875	25.095552444458008	26.42853546142578	25.55413246154785	25.099822998046875	25.307403564453125	25.78911590576172	Homo sapiens	1:Experimental evidence at protein level	143	0	0.210340325599752	25.8083198710155	1.26786941159288	0.215060367000735	0.343278867174557	-5.58625029127167	0.667439617407989	0.464352931651366	sp|P62266|RS23_HUMAN	P62266	RS23_HUMAN	RPS23	Small ribosomal subunit protein uS12		+	
26.688724517822266	26.335132598876953	26.35791778564453	26.602336883544922	26.326705932617188	26.40580177307129	25.878238677978516	26.255064010620117	25.724214553833008	26.15187644958496	26.560731887817383	25.567811965942383	25.847732543945312	26.111251831054688	26.029850006103516	26.31494140625	25.575101852416992	26.393234252929688	26.47262954711914	25.844350814819336	24.882394790649414	25.20964241027832	26.44609260559082	25.711645126342773	25.10593032836914	25.513364791870117	26.14386558532715	Homo sapiens	1:Experimental evidence at protein level	152	0	0.354174671459642	26.0157747979488	2.43481825169079	0.0213728568441403	0.066659177586702	-3.67126052009812	1.67013742314613	1.17614004878771	sp|P62269|RS18_HUMAN	P62269	RS18_HUMAN	RPS18	Small ribosomal subunit protein uS13		+	
25.438169479370117	25.398557662963867	25.013574600219727	25.494918823242188	25.04307746887207	25.280935287475586	24.3261661529541	25.05597496032715	24.14997100830078	25.20435333251953	24.990671157836914	24.399656295776367	24.78818702697754	23.891801834106445	25.00821304321289	25.82365608215332	24.386621475219727	24.610742568969727	24.315942764282227	24.46455192565918	21.04639434814453	24.11150360107422	24.767427444458008	25.255748748779297	22.091894149780273	25.17353057861328	21.776535034179688	Homo sapiens	1:Experimental evidence at protein level	56	3	0.806507110689783	24.4886996264452	2.21964092766955	0.0345290774466691	0.0905956669506979	-4.09219308798856	1.46181502504392	1.04289257345347	sp|P62273|RS29_HUMAN	P62273	RS29_HUMAN	RPS29	Small ribosomal subunit protein uS14		+	
26.390050888061523	26.123395919799805	26.359848022460938	26.482776641845703	26.3560848236084	26.324522018432617	25.844846725463867	26.315149307250977	25.550107955932617	25.85231590270996	26.2849063873291	25.470985412597656	25.981170654296875	25.483633041381836	25.855331420898438	26.006832122802734	25.45297622680664	26.116147994995117	26.340818405151367	25.723588943481445	25.039173126220703	25.257431030273438	26.230939865112305	25.68393898010254	24.914596557617188	25.302261352539062	25.668704986572266	Homo sapiens	1:Experimental evidence at protein level	151	0	0.368963883993832	25.8662461425016	2.69864383362697	0.0115524340046834	0.0426344124565848	-3.12169421133791	1.93732650378599	1.3702397176372	sp|P62277|RS13_HUMAN	P62277	RS13_HUMAN	RPS13	Small ribosomal subunit protein uS15		+	+
26.341176986694336	25.89803695678711	26.509044647216797	26.46220588684082	25.924406051635742	26.6784610748291	26.116363525390625	26.285619735717773	25.986698150634766	26.136390686035156	26.809555053710938	25.826900482177734	26.068445205688477	25.843381881713867	25.882408142089844	26.46552276611328	25.733240127563477	26.499401092529297	26.431039810180664	25.98516082763672	25.058122634887695	25.55546760559082	26.572114944458008	25.496145248413086	25.345340728759766	25.4116153717041	26.27352523803711	Homo sapiens	1:Experimental evidence at protein level	158	0	0.27694631048761	26.0581371787092	1.99154429847209	0.0560394173570253	0.125480947723365	-4.50828413083409	1.25150638873145	0.901422209854165	sp|P62280|RS11_HUMAN	P62280	RS11_HUMAN	RPS11	Small ribosomal subunit protein uS17		+	
24.73302459716797	24.37853240966797	24.49117660522461	24.672834396362305	24.19607162475586	25.186389923095703	24.826337814331055	24.23896026611328	24.5217227935791	24.356924057006836	24.920181274414062	24.815631866455078	24.162059783935547	23.180828094482422	23.90058135986328	24.637086868286133	23.93412208557129	24.18303871154785	24.846328735351562	24.650285720825195	22.89081573486328	23.531217575073242	24.905916213989258	23.711444854736328	23.77745246887207	22.753293991088867	23.6854190826416	Homo sapiens	1:Experimental evidence at protein level	92	0	0.49707222462122	24.2241167527223	2.43312136365843	0.0214555989192592	0.0668179556847552	-3.67468039590102	1.66845935791066	1.17510681586358	sp|P62304|RUXE_HUMAN	P62304	RUXE_HUMAN	SNRPE	Small nuclear ribonucleoprotein E		+	
23.130741119384766	23.2003173828125	23.706764221191406	23.550457000732422	23.90980339050293	24.462596893310547	21.53879165649414	23.239500045776367	22.73726463317871	23.076839447021484	23.533935546875	22.438949584960938	23.29904556274414	23.94944953918457	21.716562271118164	24.516645431518555	21.143043518066406	23.89159393310547	23.261489868164062	22.781970977783203	21.889528274536133	21.574594497680664	23.858800888061523	22.002826690673828	22.467256546020508	22.453441619873047	22.28476905822754	Homo sapiens	1:Experimental evidence at protein level	86	10	0.642410158590163	22.9481263054016	1.99786761980918	0.0553119040671465	0.124436963169282	-4.49719557544769	1.25718139104048	0.905050596204577	sp|P62306|RUXF_HUMAN	P62306	RUXF_HUMAN	SNRPF	Small nuclear ribonucleoprotein F		+	
25.148658752441406	24.800086975097656	24.97340965270996	25.08331871032715	24.784563064575195	25.065759658813477	24.71072006225586	25.060956954956055	24.540616989135742	24.882015228271484	24.792537689208984	24.251285552978516	24.80112648010254	24.80706214904785	24.201444625854492	24.685821533203125	24.37662124633789	24.516849517822266	24.738452911376953	24.65898323059082	24.152416229248047	24.37961196899414	24.793405532836914	24.409584045410156	24.40434455871582	24.27804946899414	24.483972549438477	Homo sapiens	1:Experimental evidence at protein level	102	0	0.339822053690014	24.6585004563413	3.28374719600309	0.00270427364253485	0.0177484586699578	-1.79525189705075	2.56794936471636	1.75083935642282	sp|P62310|LSM3_HUMAN	P62310	LSM3_HUMAN	LSM3	U6 snRNA-associated Sm-like protein LSm3		+	+
25.41435432434082	24.929946899414062	25.00466537475586	25.367755889892578	24.894243240356445	26.4361629486084	24.748123168945312	25.510427474975586	24.971288681030273	24.722810745239258	25.860084533691406	25.02947235107422	25.354215621948242	24.682876586914062	24.59001922607422	25.330509185791016	24.77985191345215	25.458675384521484	25.47825050354004	25.424257278442383	23.97231674194336	24.116968154907227	25.967287063598633	24.606910705566406	22.026935577392578	24.082849502563477	24.84060287475586	Homo sapiens	1:Experimental evidence at protein level	119	1	0.516070512250444	24.9467131934442	1.89722828846129	0.0679272689467766	0.144750596466278	-4.67051254728592	1.16795584610687	0.839379638022084	sp|P62314|SMD1_HUMAN	P62314	SMD1_HUMAN	SNRPD1	Small nuclear ribonucleoprotein Sm D1		+	
24.49563217163086	24.54417610168457	25.097742080688477	24.9321231842041	24.421838760375977	25.07229232788086	22.422725677490234	23.66742706298828	20.939964294433594	24.669086456298828	24.816673278808594	20.555015563964844	24.50382423400879	24.93730354309082	24.43576431274414	24.559629440307617	24.271846771240234	24.053802490234375	24.774839401245117	24.394317626953125	21.659704208374023	24.245058059692383	24.69870376586914	21.141000747680664	22.203163146972656	24.06309700012207	21.72239875793457	Homo sapiens	1:Experimental evidence at protein level	118	7	0.35623883539709	23.7488998790869	0.706116214739812	0.485823437923215	0.62714846014811	-6.12335876901889	0.313521537050073	0.202629639725722	sp|P62316|SMD2_HUMAN	P62316	SMD2_HUMAN	SNRPD2	Small nuclear ribonucleoprotein Sm D2		+	
26.342262268066406	25.70792579650879	26.330371856689453	26.330501556396484	25.624773025512695	26.2882080078125	25.96095085144043	26.318056106567383	25.432865142822266	25.73892593383789	25.964826583862305	25.39107322692871	26.336992263793945	25.73722267150879	25.29969596862793	26.191486358642578	24.69538116455078	25.886829376220703	25.8487606048584	25.442001342773438	21.80384063720703	25.138235092163086	26.32238006591797	24.568269729614258	24.872652053833008	25.172101974487305	25.83658218383789	Homo sapiens	1:Experimental evidence at protein level	126	1	0.78199417281839	25.573520747282	2.90500939391275	0.00700936693710027	0.0313702797462121	-2.6691750917909	2.15432120430714	1.50348160843982	sp|P62318|SMD3_HUMAN	P62318	SMD3_HUMAN	SNRPD3	Small nuclear ribonucleoprotein Sm D3		+	+
29.226200103759766	28.473369598388672	28.582359313964844	28.521991729736328	29.014869689941406	29.51516342163086	27.562807083129883	28.936281204223633	28.40765380859375	28.99605941772461	28.073251724243164	27.863447189331055	28.524375915527344	28.732152938842773	28.224061965942383	27.67593765258789	28.347139358520508	28.372909545898438	28.347070693969727	27.735767364501953	27.724462509155273	27.41339111328125	28.120067596435547	28.146602630615234	27.512142181396484	27.808258056640625	28.43362045288086	Homo sapiens	1:Experimental evidence at protein level	44	0	0.580881494052953	28.3072615749936	3.21250433026456	0.0032449593682557	0.01955589981997	-1.96345788450865	2.48879073684599	1.70872219618554	sp|P62328|TYB4_HUMAN	P62328	TYB4_HUMAN	TMSB4X	Thymosin beta-4		+	+
23.722814559936523	23.874006271362305	23.50994300842285	23.2304630279541	23.226804733276367	24.514162063598633	23.91568374633789	24.10599708557129	23.96793556213379	23.940000534057617	24.647390365600586	23.885732650756836	23.8023738861084	22.64094352722168	23.8546142578125	24.130958557128906	22.782302856445312	24.91522979736328	24.361576080322266	24.11345672607422	23.321069717407227	23.824575424194336	24.477970123291016	21.916580200195312	23.944704055786133	23.57004737854004	23.11615562438965	Homo sapiens	1:Experimental evidence at protein level	175	1	0.040265965123254	23.7517073862105	0.165971295432517	0.869346210104071	0.91374947171179	-6.35792190231995	0.060807234834942	0.0391728611232442	sp|P62330|ARF6_HUMAN	P62330	ARF6_HUMAN	ARF6	ADP-ribosylation factor 6		+	
24.330812454223633	24.505661010742188	24.372421264648438	23.886343002319336	24.44402503967285	24.14792251586914	23.73601531982422	24.388051986694336	24.15721893310547	24.477079391479492	24.30108642578125	23.513166427612305	24.193870544433594	24.107255935668945	24.443735122680664	24.11531639099121	24.05872344970703	23.944921493530273	23.872222900390625	23.983016967773438	23.913467407226562	23.990360260009766	24.10407829284668	24.29203224182129	23.567169189453125	24.30236053466797	23.854021072387695	Homo sapiens	1:Experimental evidence at protein level	389	0	0.120913849511822	24.1112222820637	0.994332335690963	0.32839222314719	0.471151931911108	-5.88342136763483	0.483607136218411	0.326839023761322	sp|P62333|PRS10_HUMAN	P62333	PRS10_HUMAN	PSMC6	26S proteasome regulatory subunit 10B		+	
26.529037475585938	26.530471801757812	26.692626953125	26.784921646118164	26.564258575439453	26.67611312866211	26.076522827148438	26.374343872070312	25.990188598632812	26.37757110595703	26.89716911315918	25.904138565063477	26.381397247314453	26.23415756225586	26.078819274902344	26.420625686645508	25.695608139038086	26.595355987548828	26.635169982910156	26.055500030517578	24.903974533081055	25.655149459838867	26.583951950073242	25.995073318481445	25.31137466430664	25.809432983398438	26.38534164428711	Homo sapiens	1:Experimental evidence at protein level	266	0	0.391710171803147	26.2260761171337	2.9328576324083	0.00654498808692686	0.0301932527350758	-2.60673267306333	2.18409113960775	1.52009009768246	sp|P62424|RL7A_HUMAN	P62424	RL7A_HUMAN	RPL7A	Large ribosomal subunit protein eL8		+	+
25.543333053588867	23.340051651000977	24.289003372192383	24.278671264648438	23.959381103515625	24.076154708862305	21.142648696899414	24.127098083496094	23.735952377319336	23.888200759887695	24.100229263305664	21.943065643310547	23.764663696289062	24.004240036010742	23.738887786865234	23.5064640045166	21.52908706665039	23.72980499267578	23.84510612487793	22.360578536987305	21.44766616821289	21.380308151245117	23.797204971313477	24.182327270507812	22.660215377807617	21.78340721130371	21.629377365112305	Homo sapiens	1:Experimental evidence at protein level	437	9	0.966931580195489	23.2492312418681	2.53532759078326	0.0169636578878496	0.0563397435230953	-3.46599983787655	1.77048049469602	1.249185134396	sp|P62495|ERF1_HUMAN	P62495	ERF1_HUMAN	ETF1	Eukaryotic peptide chain release factor subunit 1		+	
23.91008758544922	24.266023635864258	24.347299575805664	24.647642135620117	24.729602813720703	24.162841796875	23.312036514282227	24.099029541015625	24.167736053466797	23.905622482299805	24.301252365112305	23.979412078857422	24.926753997802734	24.425233840942383	24.23031234741211	24.418325424194336	24.363574981689453	23.16022300720215	24.328678131103516	24.213043212890625	21.41131591796875	23.965185165405273	23.968782424926758	24.360530853271484	23.911357879638672	25.052310943603516	23.834835052490234	Homo sapiens	1:Experimental evidence at protein level	177	1	0.264012088776589	24.086738424878	1.1649347297239	0.253661541848921	0.389777142270048	-5.70575077988262	0.595745372072154	0.409183632835267	sp|P62633|CNBP_HUMAN	P62633	CNBP_HUMAN	CNBP	CCHC-type zinc finger nucleic acid binding protein		+	
26.534671783447266	26.4830322265625	26.778522491455078	26.829120635986328	26.4619140625	26.712234497070312	26.1534423828125	26.37388038635254	25.98427391052246	26.521577835083008	26.797134399414062	25.7097110748291	26.163776397705078	26.10669708251953	25.997827529907227	26.50353240966797	25.96749496459961	26.534883499145508	26.37248992919922	26.183637619018555	25.016719818115234	25.480915069580078	26.551525115966797	26.016590118408203	25.137378692626953	25.736635208129883	25.943016052246094	Homo sapiens	1:Experimental evidence at protein level	263	0	0.415379138459372	26.185945522444	3.05156513173864	0.00487307991253542	0.0247067505710431	-2.33715765882757	2.31219646666332	1.60718436920182	sp|P62701|RS4X_HUMAN	P62701	RS4X_HUMAN	RPS4X	Small ribosomal subunit protein eS4, X isoform		+	+
25.749082565307617	25.78607940673828	25.31110191345215	26.19502830505371	26.415090560913086	23.825551986694336	27.203853607177734	26.138595581054688	26.752025604248047	25.83099365234375	25.559001922607422	26.625263214111328	26.13283920288086	26.40859603881836	27.16476821899414	26.228273391723633	26.816442489624023	25.867902755737305	25.639236450195312	26.785314559936523	26.777957916259766	27.170433044433594	25.723819732666016	27.050233840942383	26.529481887817383	26.558645248413086	27.70134735107422	Homo sapiens	1:Experimental evidence at protein level	377	0	-0.653955875585648	26.2952609094007	-2.38295719523391	0.0240381989585653	0.0724945109396962	-3.775079097446	1.61909807459185	1.13969487562001	sp|P62736|ACTA_HUMAN	P62736	ACTA_HUMAN	ACTA2	Actin, aortic smooth muscle		+	
27.12981605529785	26.967792510986328	27.175979614257812	27.395483016967773	27.018796920776367	27.029014587402344	26.683441162109375	26.819692611694336	26.076629638671875	26.800859451293945	27.438241958618164	26.015018463134766	26.77975845336914	26.969099044799805	26.446237564086914	26.729326248168945	26.226186752319336	27.063379287719727	26.933813095092773	26.44070816040039	25.354082107543945	26.064800262451172	26.94248390197754	26.397592544555664	25.478469848632812	26.363759994506836	27.018600463867188	Homo sapiens	1:Experimental evidence at protein level	156	0	0.429776367805683	26.6564501050232	2.75231829928693	0.0101594352038749	0.0391997325237748	-3.00579196750708	1.99313043522716	1.40671689634293	sp|P62750|RL23A_HUMAN	P62750	RL23A_HUMAN	RPL23A	Large ribosomal subunit protein uL23		+	+
26.238544464111328	26.472623825073242	26.746383666992188	26.826461791992188	26.55323600769043	26.802579879760742	26.160341262817383	26.275941848754883	26.00565528869629	26.227903366088867	27.06269073486328	25.96817398071289	26.475902557373047	26.254270553588867	26.035619735717773	26.40664291381836	26.03639793395996	26.58174705505371	26.56937599182129	26.09967613220215	25.054367065429688	25.769960403442383	26.592771530151367	25.99915885925293	25.530353546142578	25.84206199645996	26.475255966186523	Homo sapiens	1:Experimental evidence at protein level	249	0	0.328699416563179	26.2605891230508	2.5691539580567	0.0156797501832629	0.0532992825641771	-3.39575547458284	1.80466086096884	1.27327863676172	sp|P62753|RS6_HUMAN	P62753	RS6_HUMAN	RPS6	Small ribosomal subunit protein eS6		+	
